prepare_phase (in us),log_size,num_log_yes,99%_latency,execute_phase (in us),average_latency,ZIPF_THETA,bytes_received,int_aborts_maat_resolve_failure,CC (index) (in us),cache,num_aborts_restart,90%_latency,num_cache_misses,NUM_SERVER_THREADS,prepare_phase_dist_write (in us),time_wait_buffer,num_home_txn,Throughput,time_waiting_for_job,time_read_queue,num_aborts_execute,int_aborts_ws2,dummy_bytes_sent,PERC_REMOTE,average_local_latency,network (in us),abort_local (in us),commit_phase (in us),lock_phase_dist_write (in us),time_send_msg,execute_phase_local (in us),execute_phase_dist_readonly (in us),CC_ALG,time_abort_queue,int_urgentwrite,num_aborts_terminate,num_local_hits,time_input_idle,time_debug6,time_debug7,time_debug4,time_debug5,time_debug2,time_debug3,time_debug1,int_aborts_maat_resolve_no_feasibles,LOG_NODE,int_saved_by_hist,int_debug5,int_aborts_rs3,int_aborts_rs2,int_aborts_rs1,int_debug4,run_time,logic (in us),commit_phase_dist_readonly (in us),num_aborts_remote,int_aborts_ws1,95%_latency,commit_phase_local (in us),max_latency,num_aborts_signal,num_aborts_ws,bytes_sent,time_read_input_queue,num_cache_evictions,num_ro_read,commit_phase_dist_write (in us),NETWORK_DELAY,int_aborts_maat_empty_interval_after_adjustment,num_remote_readonly_txn,num_renew,abort_dist_readonly (in us),time_idle,time_recv_msg,num_cache_hits,num_remote_txn,int_debug6,num_cache_reads,num_ro_check,int_debug3,int_debug2,int_debug1,lock_phase_local (in us),prepare_phase_dist_readonly (in us),execute_phase_dist_write (in us),num_cache_bypass,num_local_txn,int_aborts_maat_adjust_others_failure,time_process_txn,COLLECT_LOCAL_LATENCY,int_inevitable,lock_phase_dist_readonly (in us),lock_phase (in us),num_cache_inserts,network_log (in us),COMMIT_ALG,average_distributed_latency,num_aborts,total_log_yes (in us),num_renew_success,int_possibMVCC,wait (in us),num_waits,num_renew_failure,num_rw_check,num_cache_updates,num_cache_remove,READ_PERC,num_pre_aborts,CC (row) (in us),prepare_phase_local (in us),num_aborts_rs,time_write_queue,num_no_need_to_renewal,num_remote_write_txn,num_commits,abort (in us),num_renewals,num_rw_read,COLLECT_DISTRIBUTED_LATENCY,time_output_idle,abort_dist_write (in us),time_write_output_queue
8750.22,0,1950,0.0308472,718.233,0.0116844,0,0.00297797,0,180.182,0,0,0.017922,0,28,10541.4,0.343939,1950,1912.5,0,0.381347,0,0,0,0.05,0.00436921,6842.02,0,2215.98,0,0.047869,204.135,1027.92,WAIT_DIE,0,0,0,0,1.31683,0,0.00392701,0.00212232,0,0,0,0,0,false,0,0,0,0,0,0,28.549,191.656,5.60064,0,0,0.0205109,5.65208,0.0957254,0,0,0.0188879,0.324082,0,0,6243.22,4,0,434,0,0,8.21661,0.0368604,0,1131,0,0,0,0,691,0,0,10255.9,1137.52,0,825,0,18.3871,false,0,0,0,0,6234.42,TWO_PC,0.0250127,0,6757,0,0,0,0,0,0,0,0,0.5,0,0,6457.89,0,0.00498244,0,691,1950,0,0,0,false,0.895402,0,0.0042559
10060.6,0,1770,0.0310371,583.28,0.0130394,0,0.00268306,0,182.941,0,3,0.020539,0,28,12483.1,0.356087,1770,1703.61,0,0.381465,3,0,0,0.05,0.00463548,7638.53,36.2708,2375.31,0,0.0427327,208.416,822.963,WAIT_DIE,0.00090373,0,0,0,1.42613,0,0.00347501,0.0019706,0,0,0,0,0,false,0,0,0,0,0,0,29.0912,195.528,5.78782,0,0,0.0222955,13.8527,0.0719611,0,2,0.0171024,0.311219,0,0,6749.72,5,0,397,0,0,6.28677,0.0345539,0,1017,0,0,0,0,626,0,0,12401.9,883.994,0,752,0,20.7526,false,0,0,0,0,6696.99,TWO_PC,0.0285887,3,7551.67,0,0,0,0,0,0,0,0,0.5,0,0,6824.13,1,0.00443089,0,621,1770,20.1836,0,0,false,0.967798,13.606,0.00385752
2598.68,0,6264,0.00832585,293.114,0.00357583,0,0.00923287,0,73.4576,0,2,0.00558173,0,28,3024.31,0.829644,6264,6208.59,0,0.323962,2,0,0,0.05,0.00140876,2130.78,0,682.643,0,0.110092,96.5509,431.683,WAIT_DIE,0.00105921,0,0,0,1.34573,0,0.0138487,0.0065112,0,0,0,0,0,false,0,0,0,0,0,0,28.2499,91.2816,5.6217,0,0,0.00639355,5.65656,0.0283257,0,0,0.0605155,0.751756,0,0,2005.98,0,0,1424,0,0,22.955,0.117171,0,3546,0,0,0,0,2124,0,0,3024.37,452.231,0,2720,0,0.792451,false,0,0,0,0,1993.97,TWO_PC,0.00781186,2,2066.77,0,0,0,0,0,0,0,0,0.5,0,0,2044.07,2,0.0168033,0,2120,6264,1.40032,0,0,false,0.854787,4.13755,0.0130991
3748.16,0,4268,0.0106807,353.299,0.00518544,0,0.00646678,0,41.4427,0,1,0.00804614,0,28,4112.22,0.605035,4268,4174,0,0.35497,1,0,0,0.05,0.00225049,2959.29,4.04949,1082.26,0,0.0917605,139.782,498.51,WAIT_DIE,0.000234867,0,0,0,1.46614,0,0.00908387,0.00492751,0,0,0,0,0,false,0,0,0,0,0,0,28.6306,139.754,5.78893,0,0,0.00870058,6.0855,0.0288868,0,1,0.041472,0.54941,0,0,3078.58,1,0,952,0,0,14.6953,0.102146,0,2474,0,0,0,0,1495,0,0,4077.48,520.908,0,1821,0,10.5671,false,0,0,0,0,3069.77,TWO_PC,0.0106293,1,3286.13,0,0,0,0,0,0,0,0,0.5,0,0,3277.1,0,0.0114403,0,1495,4268,1.72777,0,0,false,0.889836,0,0.00944834
5404.37,0,2924,0.026928,798.585,0.00763398,0,0.00443066,0,189.399,0,8,0.0115978,0,28,6301.86,0.466165,2924,2880.56,0,0.398767,8,0,0,0.05,0.00293109,4619.55,3.98446,1429.32,0,0.0670613,215.629,1043.11,WAIT_DIE,0.0041961,0,0,0,1.37411,0,0.00621767,0.00317286,0,0,0,0,0,false,0,0,0,0,0,0,28.4223,201.029,5.87596,0,0,0.0132184,5.91844,0.0830056,0,0,0.0284098,0.430878,0,0,4062.49,2,0,646,0,0,11.7789,0.0580234,0,1680,0,0,0,0,1034,0,0,6278.38,1355.99,0,1252,0,14.1094,false,0,0,0,0,4022.47,TWO_PC,0.0163339,8,4399.43,0,0,0,0,0,0,0,0,0.5,0,0,4217.92,8,0.00777935,0,1026,2924,1.70607,0,0,false,0.833401,0,0.00649401
6918.8,0,2427,0.0240204,568.757,0.00928779,0,0.00373301,0,213.725,0,13,0.0144607,0,28,8453.8,0.398448,2427,2364.07,0,0.373714,13,0,0,0.05,0.00335414,5572.87,8.19256,1793.99,0,0.056031,234.91,689.17,WAIT_DIE,0.00729355,0,0,0,1.40701,0,0.0054163,0.00275827,0,0,0,0,0,false,0,0,0,0,0,0,28.7453,222.526,5.78579,0,0,0.0158527,5.97228,0.0838058,0,0,0.0236098,0.368943,0,0,4999.77,3,0,538,0,0,8.74093,0.069727,0,1404,0,0,0,0,883,0,0,8315.74,886.067,0,1020,0,17.693,false,0,0,0,0,4911.63,TWO_PC,0.019926,13,5273.98,0,0,0,0,0,0,0,0,0.5,0,0,4874.22,13,0.00680519,0,869,2427,6.24704,0,0,false,0.936476,7.83101,0.00512682
9359.91,0,1777,0.0505224,1016.55,0.0124634,0,0.0026854,0,182.553,0,1,0.0196564,0,28,11981.4,0.430396,1777,1730.55,0,0.373213,1,0,0,0.05,0.00419977,8135.28,0,2082.33,0,0.0420195,195.299,1323.38,WAIT_DIE,0.000392387,0,0,0,1.42851,0,0.00408239,0.00204181,0,0,0,0,0,false,0,0,0,0,0,0,28.7515,187.942,5.80546,0,0,0.0268903,5.52072,0.080206,0,0,0.0171736,0.392882,0,0,5891.3,4,0,387,0,0,9.45132,0.0427989,0,1002,0,0,0,0,629,0,0,11482.4,1826.56,0,763,0,16.86,false,0,0,0,0,5863.61,TWO_PC,0.02762,1,6679.48,0,0,0,0,0,0,0,0,0.5,0,0,6129.11,1,0.0050414,0,627,1777,4.60772,0,0,false,0.958207,13.0589,0.00384469
9801.79,0,1849,0.0221587,389.019,0.0125613,0,0.00283322,0,182.081,0,1,0.0197882,0,28,12146.9,0.286775,1849,1795.91,0,0.37087,1,0,0,0.05,0.00454141,7338.81,0,2365.49,0,0.0476056,224.756,490.792,WAIT_DIE,0.000379156,0,0,0,1.43241,0,0.00437525,0.00199458,0,0,0,0,0,false,0,0,0,0,0,0,28.8278,194.91,5.73561,0,0,0.0205832,5.70225,0.0325037,0,0,0.0179113,0.252293,0,0,6606.65,5,0,406,0,0,5.5716,0.0360978,0,1070,0,0,0,1,663,0,0,12018.3,520.841,0,782,0,21.6657,false,0,0,0,0,6577.8,TWO_PC,0.0269752,1,7501.37,0,0,7.51722,1,0,0,0,0,0.5,0,0,6668.77,1,0.00528016,0,661,1849,4.99185,0,0,false,0.952488,13.9636,0.0040841
2552.71,0,6270,0.00765447,339.348,0.0035838,0,0.00922274,0,169.616,0,2,0.00561289,0,28,2925.74,0.870775,6270,6169.99,0,0.327093,2,0,0,0.05,0.00149393,2055.07,0,690.122,0,0.132148,188.327,454.292,WAIT_DIE,0.00158247,0,0,0,1.28335,0,0.0147894,0.00712747,0,0,0,0,0,false,0,0,0,0,0,0,28.4539,183.876,6.26675,0,0,0.00600952,6.22771,0.035739,0,1,0.0605755,0.783895,0,0,2032.67,0,0,1423,0,0,22.3882,0.130151,0,3559,0,0,0,1,2119,0,0,2909.46,456.963,0,2731,0,1.4218,false,0,0,0,0,2021.08,TWO_PC,0.00768652,2,2127.95,0,0,0.868165,1,0,0,0,0,0.5,0,0,2077.79,1,0.017914,0,2116,6270,1.62643,0,0,false,0.837522,4.81933,0.0147979
3736.77,0,4201,0.0190108,443.536,0.00524313,0,0.00630383,0,38.325,0,1,0.00816812,0,28,4169.06,0.585188,4201,4133.13,0,0.35993,1,0,0,0.05,0.00218211,3139.36,0,1061.93,0,0.0943339,130.886,660.192,WAIT_DIE,0.000267575,0,0,0,1.55315,0,0.00970082,0.00465718,0,0,0,0,0,false,0,0,0,0,0,0,28.4598,124.366,5.89133,0,0,0.00874208,5.94005,0.0637323,0,0,0.0406739,0.547494,0,0,3038.24,1,0,941,0,0,15.0352,0.0734822,0,2387,0,0,0,0,1465,0,0,4112.76,688.209,0,1797,0,10.2455,false,0,0,0,0,3025.66,TWO_PC,0.0109718,1,3200.2,0,0,0,0,0,0,0,0,0.5,0,0,3187.94,1,0.0110712,0,1463,4201,0.895847,0,0,false,0.852834,2.57242,0.00858564
5073.78,0,3237,0.0181637,497.266,0.0068436,0,0.00482465,0,33.1532,0,0,0.0108991,0,28,6097.48,0.431681,3237,3194.64,0,0.356428,0,0,0,0.05,0.00251538,4216.83,0,1272.56,0,0.0639337,54.0437,793.756,WAIT_DIE,0,0,0,0,1.40943,0,0.00621288,0.0032355,0,0,0,0,0,false,0,0,0,0,0,0,28.3713,51.1485,4.93942,0,0,0.0116838,4.72183,0.0448116,0,0,0.0312993,0.383036,0,0,3646.1,2,0,712,0,0,11.1193,0.0628302,0,1829,0,0,0,0,1127,0,0,6076.76,859.755,0,1398,0,14.8842,false,0,0,0,0,3638.49,TWO_PC,0.014947,0,4077.19,0,0,0,0,0,0,0,0,0.5,0,0,3737.7,0,0.00766191,0,1127,3237,0,0,0,false,0.914658,0,0.0060311
7132.27,0,2355,0.0273504,621.561,0.00965468,0,0.00362835,0,42.2974,0,3,0.015151,0,28,8438.08,0.391422,2355,2310.83,0,0.361116,3,0,0,0.05,0.00362965,5650.46,1.93945,1900.03,0,0.0544549,146.467,946.584,WAIT_DIE,0.00145784,0,0,0,1.47978,0,0.00471012,0.00258268,0,0,0,0,0,false,0,0,0,0,0,0,28.5352,138.506,6.02513,0,0,0.016434,6.02889,0.0605369,0,0,0.0229178,0.348272,0,0,5297.11,3,0,524,0,0,9.5223,0.0547352,0,1369,0,0,0,0,846,0,0,8297.24,976.342,0,988,0,16.857,false,0,0,0,0,5269.39,TWO_PC,0.0204611,3,5566.61,0,0,0,0,0,0,0,0,0.5,0,0,5400.25,3,0.00603833,0,843,2355,0.813663,0,0,false,0.914466,0,0.00503689
8549.61,0,2032,0.0228415,632.677,0.0112176,0,0.00311064,0,186.565,0,0,0.0176375,0,28,10391,0.341308,2032,1986.1,0,0.373886,0,0,0,0.05,0.00416494,6620.84,0,2035.32,0,0.050565,207.288,977.334,WAIT_DIE,0,0,0,0,1.36871,0,0.00429545,0.00233069,0,0,0,0,0,false,0,0,0,0,0,0,28.6471,197.88,5.7939,0,0,0.0186955,5.72989,0.0310777,0,0,0.0197244,0.303017,0,0,5733.65,4,0,452,0,0,7.61725,0.04287,0,1183,0,0,0,0,720,0,0,10199.3,924.413,0,860,0,19.127,false,0,0,0,0,5724.56,TWO_PC,0.0240692,0,6523.69,0,0,0,0,0,0,0,0,0.5,0,0,6140.93,0,0.00544875,0,720,2032,0,0,0,false,0.94124,0,0.00452112
9931.4,0,1774,0.0243631,502.872,0.0128036,0,0.00272924,0,49.8121,0,0,0.0201664,0,28,12305.9,0.318102,1774,1724.97,0,0.36983,0,0,0,0.05,0.00454983,7697.7,0,2369.34,0,0.0429186,165.812,688.011,WAIT_DIE,0,0,0,0,1.54326,0,0.00348457,0.00194774,0,0,0,0,0,false,0,0,0,0,0,0,28.7958,154.891,5.59869,0,0,0.0214069,6.05842,0.0503572,0,0,0.0172007,0.281361,0,0,6587.9,5,0,388,0,0,6.25226,0.0394061,0,1027,0,0,0,0,637,0,0,12203.6,786.427,0,749,0,20.7518,false,0,0,0,0,6578.59,TWO_PC,0.027536,0,7488.03,0,0,0,0,0,0,0,0,0.5,0,0,6734.89,0,0.00443143,0,637,1774,0,0,0,false,0.956488,0,0.00376671
2513.1,0,6425,0.00761322,294.941,0.00352513,0,0.00943708,0,40.0192,0,1,0.00563352,0,28,2840.08,0.849932,6425,6360.08,0,0.337694,1,0,0,0.05,0.00147763,1943.98,0,716.507,0,0.126388,138.133,420.99,WAIT_DIE,0.000300279,0,0,0,1.43113,0,0.014872,0.00710595,0,0,0,0,0,false,0,0,0,0,0,0,28.2858,130.475,6.06994,0,0,0.0060244,6.24721,0.031744,0,1,0.0620557,0.759044,0,0,2109.33,0,0,1458,0,0,22.6874,0.123805,0,3633,0,0,0,0,2172,0,0,2812.21,412.366,0,2797,0,1.09303,false,0,0,0,0,2098.55,TWO_PC,0.00753993,1,2139.69,0,0,0,0,0,0,0,0,0.5,0,0,2103.49,0,0.0186501,0,2170,6425,0.581915,0,0,false,0.83462,1.72295,0.0142347
3740.47,0,4251,0.0118084,397.236,0.00518858,0,0.00641875,0,37.2431,0,0,0.00798563,0,28,4099.9,0.539831,4251,4219.12,0,0.273229,0,0,0,0.05,0.00222488,3046.2,0,1050.88,0,0.0720925,128.296,617.027,WAIT_DIE,0,0,0,0,1.4151,0,0.00901874,0.00322817,0,0,0,0,0,false,0,0,0,0,0,0,28.2116,120.371,5.69248,0,0,0.00869839,5.88851,0.0372345,0,0,0.0412419,0.515486,0,0,3005.5,1,0,954,0,0,14.9126,0.105353,0,2451,0,0,0,0,1481,0,0,4098.04,585.428,0,1816,0,10.3649,false,0,0,0,0,2996.93,TWO_PC,0.0107318,0,3256.98,0,0,0,0,0,0,0,0,0.5,0,0,3259.49,0,0.0110136,0,1481,4251,0,0,0,false,0.901635,0,0.0093385
5155.99,0,3200,0.0136851,459.735,0.00696351,0,0.00478468,0,40.8021,0,3,0.0112904,0,28,6080.2,0.448938,3200,3144.84,0,0.371415,3,0,0,0.05,0.00272353,4075.81,0.827648,1344.26,0,0.072465,138.006,695.672,WAIT_DIE,0.00138642,0,0,0,1.5046,0,0.00651571,0.00350063,0,0,0,0,0,false,0,0,0,0,0,0,28.4912,133.309,5.76434,0,0,0.0119225,5.73309,0.0167107,0,3,0.0309438,0.40379,0,0,3878.49,2,0,712,0,0,11.0475,0.0708995,0,1812,0,0,0,0,1114,0,0,5998.85,709.863,0,1382,0,15.0036,false,0,0,0,0,3842.02,TWO_PC,0.0149911,3,4319.64,0,0,0,0,0,0,0,0,0.5,0,0,3982.11,3,0.0082086,0,1106,3200,3.52318,0,0,false,0.908885,9.15946,0.0068665
6799.97,0,2506,0.0173718,494.605,0.00907141,0,0.00382767,0,192.852,0,0,0.0145952,0,28,8129.16,0.380859,2506,2455.64,0,0.367183,0,0,0,0.05,0.00346176,5307.4,0,1776.83,0,0.0606412,216.589,691.88,WAIT_DIE,0,0,0,0,1.37085,0,0.00543095,0.00269564,0,0,0,0,0,false,0,0,0,0,0,0,28.5743,204.657,5.68948,0,0,0.015336,5.9769,0.0216392,0,0,0.0243615,0.341434,0,0,4981.21,3,0,544,0,0,8.74366,0.0558075,0,1428,0,0,0,0,892,0,0,8162.48,707.787,0,1070,0,17.7667,false,0,0,0,0,4972.24,TWO_PC,0.0192216,0,5385.8,0,0,0,0,0,0,0,0,0.5,0,0,4999.19,0,0.00673091,0,892,2506,0,0,0,false,0.926435,0,0.0054232
