prepare_phase (in us),log_size,num_log_yes,99%_latency,execute_phase (in us),average_latency,ZIPF_THETA,bytes_received,int_aborts_maat_resolve_failure,CC (index) (in us),cache,num_aborts_restart,90%_latency,num_cache_misses,NUM_SERVER_THREADS,prepare_phase_dist_write (in us),time_wait_buffer,num_home_txn,Throughput,time_waiting_for_job,time_read_queue,num_aborts_execute,int_aborts_ws2,dummy_bytes_sent,PERC_REMOTE,average_local_latency,network (in us),abort_local (in us),commit_phase (in us),lock_phase_dist_write (in us),time_send_msg,execute_phase_local (in us),execute_phase_dist_readonly (in us),CC_ALG,time_abort_queue,int_urgentwrite,num_aborts_terminate,num_local_hits,time_input_idle,time_debug6,time_debug7,time_debug4,time_debug5,time_debug2,time_debug3,time_debug1,int_aborts_maat_resolve_no_feasibles,LOG_NODE,int_saved_by_hist,int_debug5,int_aborts_rs3,int_aborts_rs2,int_aborts_rs1,int_debug4,run_time,logic (in us),commit_phase_dist_readonly (in us),num_aborts_remote,int_aborts_ws1,95%_latency,commit_phase_local (in us),max_latency,num_aborts_signal,num_aborts_ws,bytes_sent,time_read_input_queue,num_cache_evictions,num_ro_read,commit_phase_dist_write (in us),NETWORK_DELAY,int_aborts_maat_empty_interval_after_adjustment,num_remote_readonly_txn,num_renew,abort_dist_readonly (in us),time_idle,time_recv_msg,num_cache_hits,num_remote_txn,int_debug6,num_cache_reads,num_ro_check,int_debug3,int_debug2,int_debug1,lock_phase_local (in us),prepare_phase_dist_readonly (in us),execute_phase_dist_write (in us),num_cache_bypass,num_local_txn,int_aborts_maat_adjust_others_failure,time_process_txn,COLLECT_LOCAL_LATENCY,int_inevitable,lock_phase_dist_readonly (in us),lock_phase (in us),num_cache_inserts,network_log (in us),COMMIT_ALG,average_distributed_latency,num_aborts,total_log_yes (in us),num_renew_success,int_possibMVCC,wait (in us),num_waits,num_renew_failure,num_rw_check,num_cache_updates,num_cache_remove,READ_PERC,num_pre_aborts,CC (row) (in us),prepare_phase_local (in us),num_aborts_rs,time_write_queue,num_no_need_to_renewal,num_remote_write_txn,num_commits,abort (in us),num_renewals,num_rw_read,COLLECT_DISTRIBUTED_LATENCY,time_output_idle,abort_dist_write (in us),time_write_output_queue,sum_throughput
8739.24,0,1959,0.0301642,800.64,0.0115455,0,0.002983,0,178.385,0,7,0.0180504,0,28,10816.9,0.350955,1959,1919.81,0,0.369465,7,0,0,0.05,0.0041075,7125.57,10.0005,2001.37,0,0.0476397,197.543,1143.72,WAIT_DIE,0.0035594000000000003,0,0,0,1.42127,0,0.00398793,0.00218116,0,0,0,0,0,False,0,0,0,0,0,0,28.5716,190.5,5.86116,0,0,0.0202909,5.85309,0.082734,0,0,0.018964099999999998,0.316573,0,0,5646.85,4,0,438,0,0,8.273060000000001,0.0425775,0,1125,0,0,0,1,700,0,0,10503.8,1304.39,0,828,0,18.3608,False,0,0,0,0,5581.76,TWO_PC,0.0251335,7,6452.11,0,0,0.0,1,0,0,0,0,0.5,0,0,6066.91,7,0.00504568,0,693,1959,4.22685,0,0,False,0.9421940000000001,0.0,0.00428337,3832.31
10117.8,0,1768,0.03193,506.92699999999996,0.0130613,0,0.00268226,0,42.2222,0,3,0.0204298,0,28,12659.0,0.344952,1768,1701.23,0,0.375889,3,0,0,0.05,0.00458178,7535.19,0.0,2416.37,0,0.0387119,145.72299999999998,888.987,WAIT_DIE,0.0008853289999999999,0,0,0,1.57621,0,0.00342919,0.00197481,0,0,0,0,0,False,0,0,0,0,0,0,29.099,138.306,5.94125,0,0,0.0222055,5.75537,0.0636928,0,2,0.0171024,0.314448,0,0,6913.2,5,0,397,0,0,6.04346,0.0346905,0,1021,0,0,0,0,622,0,0,12388.5,702.503,0,754,0,21.014,False,0,0,0,0,6848.42,TWO_PC,0.028879500000000002,3,7638.9,0,0,0.0,0,0,0,0,0,0.5,0,0,6842.73,1,0.00425342,0,617,1768,20.1866,0,0,False,0.972189,57.8443,0.00386489,3404.84
2558.33,0,6274,0.00798197,347.686,0.00362086,0,0.00922698,0,176.649,0,1,0.00569299,0,28,2934.55,0.847709,6274,6217.47,0,0.335588,1,0,0,0.05,0.00151458,2017.36,0.0993438,714.797,0,0.141282,197.22400000000002,450.26599999999996,WAIT_DIE,0.000187522,0,0,0,1.32104,0,0.015015100000000002,0.00750147,0,0,0,0,0,False,0,0,0,0,0,0,28.2546,190.68599999999998,6.162780000000001,0,0,0.00634185,6.25079,0.026433099999999998,0,0,0.0605773,0.7827,0,0,2094.34,0,0,1417,0,0,22.3088,0.11326300000000002,0,3546,0,0,0,0,2130,0,0,2879.82,472.207,0,2728,0,1.46428,False,0,0,0,0,2084.71,TWO_PC,0.00772161,1,2163.79,0,0,0.0,0,0,0,0,0,0.5,0,0,2097.73,1,0.0187239,0,2129,6274,0.0431957,0,0,False,0.818014,0.0,0.014631700000000001,12426.060000000001
3641.66,0,4318,0.0102685,403.416,0.00508203,0,0.00648138,0,173.22299999999998,0,1,0.00802348,0,28,4101.78,0.610283,4318,4227.6,0,0.354205,1,0,0,0.05,0.00213899,3056.06,0.0,1036.05,0,0.101296,198.00099999999998,550.731,WAIT_DIE,9.8387e-05,0,0,0,1.2936299999999998,0,0.00951105,0.00487979,0,0,0,0,0,False,0,0,0,0,0,0,28.5987,185.452,5.9042900000000005,0,0,0.00864074,6.0391,0.060041599999999994,0,0,0.041833300000000004,0.548197,0,0,2945.72,1,0,960,0,0,14.5581,0.0872286,0,2448,0,0,0,0,1515,0,0,4057.56,560.435,0,1845,0,10.774000000000001,False,0,0,0,0,2933.3,TWO_PC,0.010538200000000001,1,3116.03,0,0,0.0,0,0,0,0,0,0.5,0,0,3047.93,1,0.0115834,0,1513,4318,0.903593,0,0,False,0.8785139999999999,2.57879,0.00992771,8401.6
5388.42,0,2952,0.0251516,733.54,0.00747553,0,0.00444147,0,188.048,0,7,0.0114027,0,28,6405.35,0.454705,2952,2909.21,0,0.363618,7,0,0,0.05,0.0028266,4579.99,0.0,1351.66,0,0.0655269,216.77599999999998,1187.83,WAIT_DIE,0.00301066,0,0,0,1.3634600000000001,0,0.00638397,0.00346425,0,0,0,0,0,False,0,0,0,0,0,0,28.4119,215.645,5.95995,0,0,0.0127084,5.85142,0.0714408,0,0,0.0286045,0.40721199999999996,0,0,3870.4,2,0,652,0,0,11.5401,0.06379069999999999,0,1672,0,0,0,0,1035,0,0,6390.69,1084.83,0,1272,0,14.3134,False,0,0,0,0,3835.51,TWO_PC,0.0161764,7,4294.57,0,0,0.0,0,0,0,0,0,0.5,0,0,4052.83,7,0.00796494,0,1028,2952,1.9021700000000001,0,0,False,0.914058,5.46226,0.00658235,5789.77
7033.99,0,2426,0.025320500000000003,523.632,0.00937606,0,0.00373322,0,45.2405,0,13,0.0147571,0,28,8578.89,0.41202,2426,2361.77,0,0.366782,13,0,0,0.05,0.0034052,5613.87,8.10387,1812.31,0,0.0580631,70.1659,843.508,WAIT_DIE,0.00730637,0,0,0,1.51505,0,0.00462253,0.00260015,0,0,0,0,0,False,0,0,0,0,0,0,28.7615,89.2444,5.48782,0,0,0.0160534,5.47189,0.0795095,0,0,0.0236057,0.377757,0,0,5067.12,3,0,537,0,0,9.2387,0.05814009999999999,0,1408,0,0,0,0,880,0,0,8209.84,860.955,0,1023,0,17.1681,False,0,0,0,0,4977.68,TWO_PC,0.0201319,13,5329.88,0,0,0.0,0,0,0,0,0,0.5,0,0,5108.94,13,0.00592675,0,866,2426,6.1313,0,0,False,0.936069,7.603089999999999,0.0045217,4725.84
9319.58,0,1742,0.05033119999999999,1143.76,0.012928899999999998,0,0.00267256,0,242.445,0,1,0.0208539,0,28,11020.3,0.426378,1742,1695.09,0,0.41690299999999997,1,0,0,0.05,0.00500331,7729.41,10.34,2461.17,0,0.0549029,252.261,1474.78,WAIT_DIE,0.00037075300000000003,0,0,0,1.37435,0,0.00392814,0.00218479,0,0,0,0,0,False,0,0,0,0,0,0,28.7749,252.704,5.8089,0,0,0.0294189,5.89829,0.07941480000000001,0,0,0.0168988,0.400565,0,0,6904.46,4,0,381,0,0,9.3251,0.03458819999999999,0,1015,0,0,0,0,621,0,0,10465.5,2005.83,0,741,0,17.0514,False,0,0,0,0,6884.34,TWO_PC,0.0272717,1,7168.58,0,0,0.0,0,0,0,0,0,0.5,0,0,7307.37,1,0.00480741,0,620,1742,4.39834,0,0,False,0.825674,0.0,0.00389306,3425.64
9852.1,0,1851,0.0227862,361.838,0.012629999999999999,0,0.00283515,0,37.9438,0,0,0.0198116,0,28,12092.7,0.289074,1851,1797.99,0,0.367842,0,0,0,0.05,0.00451514,7315.64,0.0,2416.02,0,0.0444212,60.0219,621.77,WAIT_DIE,0.0,0,0,0,1.40098,0,0.00337943,0.00184996,0,0,0,0,0,False,0,0,0,0,0,0,28.8255,56.5349,5.94486,0,0,0.0208435,5.536490000000001,0.026372500000000004,0,0,0.0179226,0.252974,0,0,6735.02,5,0,407,0,0,5.82789,0.0484621,0,1068,0,0,0,0,663,0,0,12054.1,557.806,0,781,0,21.3847,False,0,0,0,0,6725.93,TWO_PC,0.027170599999999996,0,7494.23,0,0,0.0,0,0,0,0,0,0.5,0,0,6802.54,0,0.00434366,0,663,1851,0.0,0,0,False,0.956764,0.0,0.00348396,3593.9
2578.9,0,6289,0.00796406,317.005,0.00358293,0,0.00923862,0,65.4265,0,2,0.00563002,0,28,3017.54,0.863699,6289,6181.64,0,0.29488400000000003,2,0,0,0.05,0.0014055,2102.76,0.0,685.73,0,0.0939694,98.9633,443.575,WAIT_DIE,0.000644954,0,0,0,1.30015,0,0.0157665,0.00528681,0,0,0,0,0,False,0,0,0,0,0,0,28.4863,96.8746,5.63122,0,0,0.00600543,5.6851400000000005,0.0473188,0,0,0.0606909,0.7789739999999999,0,0,2017.39,0,0,1431,0,0,22.9755,0.0898125,0,3541,0,0,0,1,2129,0,0,2961.72,512.005,0,2732,0,0.829081,False,0,0,0,0,2006.32,TWO_PC,0.00784665,2,2084.79,0,0,0.0,1,0,0,0,0,0.5,0,0,2037.04,2,0.0178556,0,2126,6289,1.29844,0,0,False,0.8804569999999999,3.84096,0.013653,12351.630000000001
3752.69,0,4159,0.0192085,452.30300000000005,0.00529067,0,0.006292100000000001,0,36.4366,0,2,0.0083027,0,28,4234.29,0.582521,4159,4091.24,0,0.352428,2,0,0,0.05,0.00216162,3176.13,0.0,1082.69,0,0.0898806,122.294,681.422,WAIT_DIE,0.0007966630000000001,0,0,0,1.55269,0,0.00859937,0.00442427,0,0,0,0,0,False,0,0,0,0,0,0,28.4638,117.074,5.49348,0,0,0.00889987,5.74684,0.0647779,0,0,0.040357,0.519613,0,0,3084.27,1,0,930,0,0,15.0004,0.07146319999999999,0,2405,0,0,0,0,1458,0,0,4116.82,708.2189999999999,0,1774,0,10.2678,False,0,0,0,0,3069.75,TWO_PC,0.011105799999999999,2,3223.48,0,0,0.0,0,0,0,0,0,0.5,0,0,3166.79,2,0.0109221,0,1455,4159,2.9920299999999997,0,0,False,0.886785,8.552480000000001,0.00863046,8224.369999999999
5085.34,0,3224,0.0198916,544.712,0.00691607,0,0.00482886,0,71.1987,0,1,0.0110738,0,28,6003.65,0.42757399999999995,3224,3182.31,0,0.359594,1,0,0,0.05,0.00266489,4114.33,0.0,1283.28,0,0.075422,115.265,849.5160000000001,WAIT_DIE,0.000510834,0,0,0,1.34899,0,0.0084647,0.00346844,0,0,0,0,0,False,0,0,0,0,0,0,28.3668,110.744,5.5997699999999995,0,0,0.011796899999999999,5.6192,0.055902999999999994,0,0,0.0311772,0.371718,0,0,3699.97,2,0,713,0,0,10.7882,0.0688959,0,1839,0,0,0,0,1116,0,0,5960.11,887.4760000000001,0,1396,0,15.2474,False,0,0,0,0,3688.04,TWO_PC,0.0149571,1,4251.63,0,0,0.0,0,0,0,0,0,0.5,0,0,3905.08,1,0.0101528,0,1115,3224,2.73942,0,0,False,0.901847,7.92097,0.00734781,6376.95
6969.99,0,2365,0.0267841,716.518,0.0094486,0,0.0036295999999999998,0,179.708,0,0,0.014903799999999998,0,28,8516.7,0.399327,2365,2317.2,0,0.36691399999999996,0,0,0,0.05,0.00338737,5909.62,0.0,1762.09,0,0.0575224,200.84,1104.28,WAIT_DIE,0.0,0,0,0,1.37752,0,0.00544063,0.00260295,0,0,0,0,0,False,0,0,0,0,0,0,28.5776,191.704,5.72072,0,0,0.016021,5.89861,0.0633439,0,0,0.0229889,0.378488,0,0,4921.28,3,0,524,0,0,9.34357,0.05053780000000001,0,1367,0,0,0,0,845,0,0,8291.07,1083.89,0,996,0,17.0161,False,0,0,0,0,4912.54,TWO_PC,0.020351599999999997,0,5283.02,0,0,0.0,0,0,0,0,0,0.5,0,0,4962.74,0,0.00675688,0,845,2365,0.0,0,0,False,0.930947,0.0,0.00501296,4628.03
8505.31,0,2044,0.0257111,674.702,0.011244,0,0.00312666,0,195.71,0,0,0.0175924,0,28,10287.9,0.339131,2044,1998.29,0,0.372427,0,0,0,0.05,0.00412225,6570.45,0.0,2064.02,0,0.0445134,214.709,947.8810000000001,WAIT_DIE,0.0,0,0,0,1.31166,0,0.00424776,0.00217027,0,0,0,0,0,False,0,0,0,0,0,0,28.6405,206.74,5.79777,0,0,0.0189564,5.96842,0.0322227,0,0,0.0197965,0.30500700000000003,0,0,5824.43,4,0,460,0,0,7.62945,0.045665199999999996,0,1172,0,0,0,0,723,0,0,10198.3,1048.69,0,861,0,19.1523,False,0,0,0,0,5815.65,TWO_PC,0.024256299999999998,0,6613.29,0,0,0.0,0,0,0,0,0,0.5,0,0,6103.93,0,0.00523354,0,723,2044,0.0,0,0,False,0.948051,0.0,0.00454442,3984.39
9928.0,0,1785,0.0247796,478.975,0.0128316,0,0.00272747,0,35.9686,0,0,0.0201981,0,28,12240.4,0.31188699999999997,1785,1736.66,0,0.28377399999999997,0,0,0,0.05,0.00456815,7546.95,0.0,2424.67,0,0.0345408,120.896,670.3889999999999,WAIT_DIE,0.0,0,0,0,1.5423,0,0.00362659,0.00133266,0,0,0,0,0,False,0,0,0,0,0,0,28.7795,114.292,6.34192,0,0,0.021378400000000002,5.71519,0.0511067,0,0,0.0172882,0.277545,0,0,6751.95,5,0,387,0,0,6.224019999999999,0.04445519999999999,0,1025,0,0,0,0,640,0,0,12281.9,787.329,0,758,0,20.7667,False,0,0,0,0,6742.7,TWO_PC,0.0276156,0,7484.26,0,0,0.0,0,0,0,0,0,0.5,0,0,6773.83,0,0.00448214,0,640,1785,0.0,0,0,False,0.9719450000000001,0.0,0.00394586,3461.63
2481.51,0,6426,0.00786412,335.298,0.00349136,0,0.00944085,0,205.65099999999998,0,1,0.00554066,0,28,2898.05,0.846035,6426,6361.33,0,0.338673,1,0,0,0.05,0.00144189,2020.49,1.52298,673.8889999999999,0,0.14015899999999998,221.428,419.76199999999994,WAIT_DIE,0.000101023,0,0,0,1.2742799999999999,0,0.0153062,0.00795737,0,0,0,0,0,False,0,0,0,0,0,0,28.2846,216.04,6.25336,0,0,0.00619619,6.44139,0.0203252,0,0,0.0620516,0.756901,0,0,1979.44,0,0,1458,0,0,22.0899,0.126106,0,3629,0,0,0,0,2174,0,0,2850.37,424.99699999999996,0,2794,0,1.7197,False,0,0,0,0,1970.64,TWO_PC,0.00749981,1,1973.76,0,0,0.0,0,0,0,0,0,0.5,0,0,1964.92,1,0.0184363,0,2174,6426,0.662188,0,0,False,0.818023,0.0,0.015475899999999999,12721.41
3693.98,0,4284,0.0108587,410.775,0.00514055,0,0.0064252,0,40.3671,0,1,0.00806276,0,28,4095.68,0.546924,4284,4251.85,0,0.346048,1,0,0,0.05,0.00217856,3060.55,0.0,1034.62,0,0.097105,139.136,597.722,WAIT_DIE,0.00038251,0,0,0,1.4693399999999999,0,0.00900656,0.00493813,0,0,0,0,0,False,0,0,0,0,0,0,28.2117,131.263,5.93154,0,0,0.00866088,5.95316,0.0393003,0,0,0.041495,0.497097,0,0,2959.6,1,0,958,0,0,14.8623,0.07895049999999999,0,2435,0,0,0,0,1494,0,0,4068.7,624.644,0,1834,0,10.4247,False,0,0,0,0,2947.01,TWO_PC,0.010683400000000001,1,3197.9,0,0,0.0,0,0,0,0,0,0.5,0,0,3171.45,1,0.011396,0,1492,4284,1.17593,0,0,False,0.867267,3.37647,0.00935416,8470.970000000001
