prepare_phase (in us),log_size,num_log_yes,99%_latency,execute_phase (in us),average_latency,ZIPF_THETA,bytes_received,int_aborts_maat_resolve_failure,CC (index) (in us),cache,num_aborts_restart,90%_latency,num_cache_misses,NUM_SERVER_THREADS,prepare_phase_dist_write (in us),time_wait_buffer,num_home_txn,Throughput,time_waiting_for_job,time_read_queue,num_aborts_execute,int_aborts_ws2,dummy_bytes_sent,PERC_REMOTE,average_local_latency,network (in us),abort_local (in us),commit_phase (in us),lock_phase_dist_write (in us),time_send_msg,execute_phase_local (in us),execute_phase_dist_readonly (in us),CC_ALG,time_abort_queue,int_urgentwrite,num_aborts_terminate,num_local_hits,time_input_idle,time_debug6,time_debug7,time_debug4,time_debug5,time_debug2,time_debug3,time_debug1,int_aborts_maat_resolve_no_feasibles,LOG_NODE,int_saved_by_hist,int_debug5,int_aborts_rs3,int_aborts_rs2,int_aborts_rs1,int_debug4,run_time,logic (in us),commit_phase_dist_readonly (in us),num_aborts_remote,int_aborts_ws1,95%_latency,commit_phase_local (in us),max_latency,num_aborts_signal,num_aborts_ws,bytes_sent,time_read_input_queue,num_cache_evictions,num_ro_read,commit_phase_dist_write (in us),NETWORK_DELAY,int_aborts_maat_empty_interval_after_adjustment,num_remote_readonly_txn,num_renew,abort_dist_readonly (in us),time_idle,time_recv_msg,num_cache_hits,num_remote_txn,int_debug6,num_cache_reads,num_ro_check,int_debug3,int_debug2,int_debug1,lock_phase_local (in us),prepare_phase_dist_readonly (in us),execute_phase_dist_write (in us),num_cache_bypass,num_local_txn,int_aborts_maat_adjust_others_failure,time_process_txn,COLLECT_LOCAL_LATENCY,int_inevitable,lock_phase_dist_readonly (in us),lock_phase (in us),num_cache_inserts,network_log (in us),COMMIT_ALG,average_distributed_latency,num_aborts,total_log_yes (in us),num_renew_success,int_possibMVCC,wait (in us),num_waits,num_renew_failure,num_rw_check,num_cache_updates,num_cache_remove,READ_PERC,num_pre_aborts,CC (row) (in us),prepare_phase_local (in us),num_aborts_rs,time_write_queue,num_no_need_to_renewal,num_remote_write_txn,num_commits,abort (in us),num_renewals,num_rw_read,COLLECT_DISTRIBUTED_LATENCY,time_output_idle,abort_dist_write (in us),time_write_output_queue
2488.12,0,433,0.794486,3448.43,0.0677397,0.99,0.00862463,0,187.169,0,10780,0.175503,0,28,3805.29,2.31834,433,325.082,0,0.445096,10746,0,0,0.05,0.0261226,3085.79,36394.2,731.559,0,0.139966,2421.39,1300.26,WAIT_DIE,4.38156,0,0,0,1.78061,0,0.013536,0.00653403,0,0,0,0,0,false,0,0,0,0,0,0,37.2952,246.215,2.17023,234,0,0.319,45.2874,1.11415,0,5385,0.0117478,1.92785,0,0,1776.12,0,0,93,0,0,19.1205,0.21211,0,9387,0,0,0,418,14905,0,0,1079.44,5576.41,0,166,0,0.222957,false,0,0,0,0,21.0646,TWO_PC,0.129687,10780,1768.04,0,0,2612.68,418,0,0,0,0,0.5,0,0,1896.66,9309,0.0168473,0,174,433,61071.5,0,0,false,1.13206,117256,0.0131385
4741.2,0,108,1.1686,16690.5,0.302777,1.1,0.00726822,0,296.009,0,11581,0.806819,0,28,8465.78,3.217,108,70.797,0,0.508923,11525,0,0,0.05,0.101349,8108.38,149277,809.649,0,0.115003,14527.7,10664.7,WAIT_DIE,4.34096,0,0,0,3.39332,0,0.0110671,0.00536694,0,0,0,0,0,false,0,0,0,0,0,0,42.7137,475.38,1.39777,724,0,1.01066,43.9736,1.17924,0,4379,0.00728027,2.6242,0,0,2087.87,0,0,26,0,0,19.1336,0.1915,0,8251,0,0,0,487,15642,0,0,3553.72,22674.6,0,41,0,0.150563,false,0,0,0,0,5.54034,TWO_PC,0.631941,11581,1693.54,0,0,13838.1,487,0,0,0,0,0.5,0,0,1769.65,11205,0.0142107,0,41,108,280536,0,0,false,1.3515,589695,0.0107097
2849.01,0,8249,0.00730872,383.682,0.00324064,0,0.0124238,0,100.878,0,0,0.00416746,0,28,3245.99,0.857498,8249,8118.03,0,0.330762,0,0,0,0.05,0.00169995,1625.34,0,7.94576,0,0.214877,218.884,491.355,WAIT_DIE,0,0,0,0,4.56992,0,0.0264749,0.0119507,0,0,0,0,0,false,0,0,0,0,0,0,28.4517,209.793,6.98132,0,0,0.00508862,7.5818,0.0234523,0,0,0.0800341,0.774553,0,0,9.05796,0,0,1881,0,0,21.7708,0.270779,0,5837,0,0,0,0,0,0,0,3168.28,521.456,0,3569,0,2.09878,false,0,0,0,0,-nan,ONE_PC,0.00624057,0,2452.55,0,0,0,0,0,0,0,0,0.5,0,0,2369.42,0,0.0330176,0,2799,8249,0,0,0,false,0.721898,0,0.0203239
2960.51,0,7578,0.00771145,558.649,0.00353187,0.6,0.011521,0,215.951,0,44,0.00413161,0,28,3447,0.86443,7578,7463.67,0,0.32338,44,0,0,0.05,0.00174898,1850.18,2.61377,8.12965,0,0.214821,268.988,664.308,WAIT_DIE,0.0173782,0,0,0,2.39191,0,0.0245966,0.0119539,0,0,0,0,0,false,0,0,0,0,0,0,28.4289,252.468,7.09693,0,0,0.0047141,7.7686,0.0889566,0,22,0.0737005,0.774376,0,0,9.30079,0,0,1748,0,0,21.5054,0.30064,0,5534,0,0,0,3,47,0,0,3297.14,858.343,0,3278,0,2.32395,false,0,0,0,0,0,ONE_PC,0.00704315,44,2479.48,0,0,1.13688,3,0,0,0,0,0.5,0,0,2402.26,25,0.0312033,0,2552,7578,4.57886,0,0,false,0.729974,10.2393,0.0206829
2752.61,0,4886,0.0567003,479.464,0.00557007,0.8,0.0188282,0,138.86,0,13863,0.00736623,0,28,3476.76,0.890194,4886,4743.08,0,0.313475,13846,0,0,0.05,0.00274517,1640.87,1658.84,7.31283,0,0.318343,238.27,452.819,WAIT_DIE,5.83413,0,0,0,2.37649,0,0.0345749,0.0163298,0,0,0,0,0,false,0,0,0,0,0,0,28.8437,196.142,5.35475,22,0,0.0162635,6.59334,0.295809,0,8627,0.0600944,0.8287,0,0,9.54571,0,0,1121,0,0,16.5396,0.40986,0,13370,0,0,0,143,14886,0,0,2521.45,802.968,0,2104,0,1.36868,false,0,0,0,0,0,ONE_PC,0.0110549,13863,2326.53,0,0,54.6901,143,0,0,0,0,0.5,0,0,2304.09,6259,0.0414468,0,1661,4886,2330.69,0,0,false,0.570281,4754.69,0.0283813
2810.38,0,1651,0.234716,834.996,0.0169916,0.9,0.0265263,0,197.965,0,24209,0.0413126,0,28,4099.32,1.07496,1651,1542.61,0,0.312255,24192,0,0,0.05,0.00642035,1855.37,7130.99,6.61859,0,0.369783,410.846,886.775,WAIT_DIE,10.2332,0,0,0,2.79059,0,0.0431204,0.0169764,0,0,0,0,0,false,0,0,0,0,0,0,29.9673,256.681,3.42062,149,0,0.0761681,5.57907,0.682831,0,15170,0.0348597,1.03111,0,0,10.0455,0,0,374,0,0,12.61,0.481487,0,19054,0,0,0,375,28579,0,0,1938.69,1335.23,0,712,0,0.735747,false,0,0,0,0,0,ONE_PC,0.037311,24209,2414.12,0,0,238.097,375,0,0,0,0,0.5,0,0,2245.43,13409,0.054043,0,565,1651,13339.7,0,0,false,0.491094,29993.8,0.0293527
2034.2,0,969,0.288671,1017.24,0.0296008,0.99,0.0275296,0,218.419,0,34269,0.0849722,0,28,3423.16,1.20815,969,881.718,0,0.277852,34244,0,0,0.05,0.0173237,1241.63,23398.5,6.6476,0,0.395298,1065.12,268.129,WAIT_DIE,14.1163,0,0,0,2.86838,0,0.0439352,0.019581,0,0,0,0,0,false,0,0,0,0,0,0,30.7717,311.409,1.69873,427,0,0.122411,5.71906,0.930986,0,23466,0.0346111,1.04486,0,0,11.0811,0,0,215,0,0,9.04452,0.482675,0,29668,0,0,0,1009,45994,0,0,731.239,1444.94,0,425,0,0.612955,false,0,0,0,0,0,ONE_PC,0.0534834,34269,1663.42,0,0,690.659,1009,0,0,0,0,0.5,0,0,1618.12,22528,0.051529,0,329,969,26542.8,0,0,false,0.590928,47950,0.0353769
2169.43,0,469,0.499981,1761.74,0.0619783,1.1,0.0299251,0,232.728,0,32087,0.16549,0,28,3789.24,1.52893,469,401.144,0,0.279228,32063,0,0,0.05,0.034182,1339.6,50112.9,6.78266,0,0.401603,1539.69,341.731,WAIT_DIE,13.0937,0,0,0,0.672344,0,0.0528289,0.0204304,0,0,0,0,0,false,0,0,0,0,0,0,32.7364,317.592,0.750913,1407,0,0.233597,6.57239,0.921002,0,20738,0.0327395,1.30293,0,0,11.6256,0,0,115,0,0,10.2334,0.693776,0,38169,0,0,0,1666,50336,0,0,356.035,3131.19,0,202,0,0.441384,false,0,0,0,0,0,ONE_PC,0.119948,32087,1742.43,0,0,1420.48,1666,0,0,0,0,0.5,0,0,1982.95,29598,0.0652526,0,152,469,58040.4,0,0,false,0.641386,112488,0.0416847
2683.63,0,8887,0.0063347,308.229,0.00299724,0,0.0132671,0,25.0153,0,1,0.00389881,0,28,3076.92,0.806351,8887,8854.78,0,0.302527,1,0,0,0.05,0.00149314,1544.6,0.278755,5.25278,0,0.214719,70.0561,469.464,WAIT_DIE,0.000277411,0,0,0,3.34996,0,0.0202318,0.00954799,0,0,0,0,0,false,0,0,0,0,0,0,28.1019,66.9229,4.69309,0,0,0.00418151,4.62098,0.0120742,0,0,0.0859439,0.707846,0,0,6.44065,0,0,2034,0,0,22.9048,0.265122,0,6137,0,0,0,0,2,0,0,3003.49,504.082,0,3848,0,0.84551,false,0,0,0,0,0,ONE_PC,0.00594136,1,2381.1,0,0,0,0,0,0,0,0,0.5,0,0,2207.44,2,0.0260935,0,3005,8887,0.120699,0,0,false,0.723503,0,0.0171278
3133.49,0,6775,0.0235737,653.433,0.00380124,0.6,0.010515,0,296.396,0,56,0.00405469,0,28,3613.97,0.816853,6775,6753.06,0,0.35813,56,0,0,0.05,0.00196307,2230.28,1.87856,8.30959,0,0.222982,316.089,853.513,WAIT_DIE,0.0248604,0,0,0,3.34996,0,0.0215905,0.00980413,0,0,0,0,0,false,0,0,0,0,0,0,28.091,306.409,7.2768,0,0,0.00458679,7.70251,0.0951078,0,8,0.0663978,0.734845,0,0,9.77199,0,0,1534,0,0,21.2153,0.230186,0,5213,0,0,0,3,56,0,0,3314.46,950.523,0,2938,0,2.48309,false,0,0,0,0,0,ONE_PC,0.00737063,56,2646.63,0,0,1.02132,3,0,0,0,0,0.5,0,0,2662.36,48,0.02614,0,2303,6775,6.00949,0,0,false,0.591078,15.2823,0.0181549
2663.3,0,4823,0.0683143,546.901,0.00568431,0.8,0.0202292,0,227.745,0,13865,0.00723126,0,28,3417.28,1.00466,4823,4601.75,0,0.299904,13864,0,0,0.05,0.00265353,1684.15,1547.66,7.39597,0,0.335983,314.448,552.97,WAIT_DIE,5.66081,0,0,0,2.69971,0,0.0342132,0.0167105,0,0,0,0,0,false,0,0,0,0,0,0,29.3462,250.305,5.26693,1,0,0.0175616,6.70762,0.223209,0,8972,0.0575298,0.883266,0,0,9.7144,0,0,1110,0,0,16.5544,0.400634,0,12756,0,0,0,166,15688,0,0,2413.65,837.897,0,2077,0,1.60199,false,0,0,0,0,0,ONE_PC,0.0115884,13865,2241.63,0,0,68.7088,166,0,0,0,0,0.5,0,0,2202.83,6716,0.0416465,0,1636,4823,2466.71,0,0,false,0.588881,5307.14,0.0287614
2364.42,0,1872,0.207721,668.848,0.0153961,0.9,0.0298072,0,200.428,0,27930,0.0326044,0,28,3584.26,1.17962,1872,1713.04,0,0.284852,27866,0,0,0.05,0.00707806,1420.03,8715.73,6.51988,0,0.379862,489.377,577.203,WAIT_DIE,11.2785,0,0,0,0.960084,0,0.0461894,0.0222256,0,0,0,0,0,false,0,0,0,0,0,0,30.5982,253.936,3.28553,317,0,0.072412,5.50609,0.547384,0,17517,0.0465804,1.02829,0,0,9.94945,0,0,438,0,0,11.6576,0.566149,0,24886,0,0,0,412,32332,0,0,1577.67,949.907,0,788,0,0.823588,false,0,0,0,0,0,ONE_PC,0.0311822,27930,1863.55,0,0,287.57,412,0,0,0,0,0.5,0,0,1801.7,14815,0.0565124,0,646,1872,12356.3,0,0,false,0.590694,25174.9,0.0393052
2188.05,0,899,0.331707,919.223,0.0319349,0.99,0.0281411,0,211.224,0,32130,0.0806953,0,28,3296.74,1.17289,899,824.727,0,0.273916,32079,0,0,0.05,0.0176151,1406.07,24579.9,6.61569,0,0.413122,801.946,242.516,WAIT_DIE,13.1358,0,0,0,1.86428,0,0.0388743,0.019241,0,0,0,0,0,false,0,0,0,0,0,0,30.5216,299.678,1.88542,489,0,0.137104,5.99355,0.693412,0,20383,0.0323805,1.00663,0,0,10.1035,0,0,200,0,0,10.063,0.521844,0,23739,0,0,0,998,39361,0,0,789.126,1448.73,0,363,0,0.552468,false,0,0,0,0,0,ONE_PC,0.0559289,32130,1817.95,0,0,590.592,998,0,0,0,0,0.5,0,0,1932.57,18978,0.0479269,0,336,899,28821,0,0,false,0.553489,50558.2,0.0338252
