prepare_phase (in us),log_size,num_log_yes,99%_latency,execute_phase (in us),average_latency,ZIPF_THETA,bytes_received,int_aborts_maat_resolve_failure,CC (index) (in us),cache,num_aborts_restart,90%_latency,num_cache_misses,NUM_SERVER_THREADS,prepare_phase_dist_write (in us),time_wait_buffer,num_home_txn,Throughput,time_waiting_for_job,time_read_queue,num_aborts_execute,int_aborts_ws2,dummy_bytes_sent,PERC_REMOTE,average_local_latency,network (in us),abort_local (in us),commit_phase (in us),lock_phase_dist_write (in us),time_send_msg,execute_phase_local (in us),execute_phase_dist_readonly (in us),CC_ALG,time_abort_queue,int_urgentwrite,num_aborts_terminate,num_local_hits,time_input_idle,time_debug6,time_debug7,time_debug4,time_debug5,time_debug2,time_debug3,time_debug1,int_aborts_maat_resolve_no_feasibles,LOG_NODE,int_saved_by_hist,int_debug5,int_aborts_rs3,int_aborts_rs2,int_aborts_rs1,int_debug4,run_time,logic (in us),commit_phase_dist_readonly (in us),num_aborts_remote,int_aborts_ws1,95%_latency,commit_phase_local (in us),max_latency,num_aborts_signal,num_aborts_ws,bytes_sent,time_read_input_queue,num_cache_evictions,num_ro_read,commit_phase_dist_write (in us),NETWORK_DELAY,int_aborts_maat_empty_interval_after_adjustment,num_remote_readonly_txn,num_renew,abort_dist_readonly (in us),time_idle,time_recv_msg,num_cache_hits,num_remote_txn,int_debug6,num_cache_reads,num_ro_check,int_debug3,int_debug2,int_debug1,lock_phase_local (in us),prepare_phase_dist_readonly (in us),execute_phase_dist_write (in us),num_cache_bypass,num_local_txn,int_aborts_maat_adjust_others_failure,time_process_txn,COLLECT_LOCAL_LATENCY,int_inevitable,lock_phase_dist_readonly (in us),lock_phase (in us),num_cache_inserts,network_log (in us),COMMIT_ALG,average_distributed_latency,num_aborts,total_log_yes (in us),num_renew_success,int_possibMVCC,wait (in us),num_waits,num_renew_failure,num_rw_check,num_cache_updates,num_cache_remove,READ_PERC,num_pre_aborts,CC (row) (in us),prepare_phase_local (in us),num_aborts_rs,time_write_queue,num_no_need_to_renewal,num_remote_write_txn,num_commits,abort (in us),num_renewals,num_rw_read,COLLECT_DISTRIBUTED_LATENCY,time_output_idle,abort_dist_write (in us),time_write_output_queue,sum_throughput
2230.12,0,357,0.9740049999999999,1486.92,0.08912439999999999,0.99,0.00866077,0,252.233,0,16807,0.285733,0,28,3721.83,2.29676,357,268.043,0,0.436334,16106,0,0,0.05,0.018199400000000004,2402.27,24686.7,796.177,0,0.15809600000000001,1448.24,465.87800000000004,WAIT_DIE,6.31094,0,0,0,2.37438,0,0.015576099999999999,0.00731606,0,0,0,0,0,False,0,0,0,0,0,0,37.2925,375.202,1.85123,6321,0,0.42851000000000006,21.8196,1.2718200000000002,0,6392,0.011031200000000001,1.90985,0,0,2035.9,0,0,75,0,0.0,17.1611,0.238733,0,7665,0,0,0,515,18370,0,0,845.949,2082.21,0,144,0,0.268762,False,0,0,0,0,15.3407,TWO_PC,0.201679,16807,1674.7,0,0,1076.62,515,0,0,0,0,0.5,0,0,1521.48,11796,0.0202294,0,138,357,84611.2,0,0,False,1.10896,193125.0,0.014274100000000001,916.785
4240.23,0,81,1.52451,2998.4,0.465995,1.1,0.00788058,0,1321.67,0,22339,1.17106,0,28,6739.79,3.1889999999999996,81,53.096000000000004,0,0.454974,22276,0,0,0.05,0.159551,3271.24,263185.0,892.5260000000001,0,0.108652,1224.02,508.959,WAIT_DIE,7.27964,0,0,0,2.91225,0,0.0144589,0.00520168,0,0,0,0,0,False,0,0,0,0,0,0,42.7151,1372.77,0.348526,4753,0,1.38525,7.00586,1.52451,0,13705,0.00778228,2.55388,0,0,2120.35,0,0,19,0,0.0,16.111,0.21255,0,11029,0,0,0,643,29030,0,0,1002.48,5850.81,0,28,0,0.392196,False,0,0,0,0,2.4713700000000003,TWO_PC,0.8896069999999999,22339,2549.37,0,0,1898.94,643,0,0,0,0,0.5,0,0,3402.11,15276,0.0178551,0,34,81,457863.0,0,0,False,1.31475,874052.0,0.037885,220.2828
2829.72,0,8193,0.00726378,413.08,0.00325084,0.0,0.012376100000000001,0,156.255,0,0,0.00428896,0,28,3273.57,0.8562770000000001,8193,8057.86,0,0.324276,0,0,0,0.05,0.00167086,1688.79,0.0,8.04262,0,0.217779,257.36,518.986,WAIT_DIE,0.0,0,0,0,3.73118,0,0.025259900000000002,0.0121822,0,0,0,0,0,False,0,0,0,0,0,0,28.4696,250.25799999999998,6.94765,0,0,0.00522051,7.57725,0.0245053,0,0,0.07961599999999999,0.775313,0,0,9.37641,0,0,1874,0,0.0,21.4285,0.29091,0,5861,0,0,0,0,0,0,0,3194.18,540.431,0,3544,0,2.4613,False,0,0,0,0,,ONE_PC,0.00633563,0,2348.6,0,0,0.0,0,0,0,0,0,0.5,0,0,2289.45,0,0.0306513,0,2775,8193,0.0,0,0,False,0.726992,0.0,0.0219549,32182.25
2958.13,0,7794,0.00759837,461.93300000000005,0.00343409,0.6,0.011715399999999999,0,132.173,0,59,0.00407621,0,28,3445.82,0.854258,7794,7676.76,0,0.341401,55,0,0,0.05,0.00173317,1756.61,5.13473,7.96668,0,0.202877,230.38099999999997,536.138,WAIT_DIE,0.0232808,0,0,0,2.8626099999999997,0,0.0221577,0.0119737,0,0,0,0,0,False,0,0,0,0,0,0,28.4276,216.88400000000001,6.768660000000001,4,0,0.00481992,7.64002,0.081621,0,32,0.0754465,0.765442,0,0,9.2136,0,0,1806,0,0.0,21.7747,0.25058800000000003,0,5496,0,0,0,4,55,0,0,3257.48,708.807,0,3370,0,2.08779,False,0,0,0,0,0.0,ONE_PC,0.00679694,59,2501.24,0,0,0.567028,4,0,0,0,0,0.5,0,0,2418.84,23,0.0270414,0,2618,7794,6.0641099999999994,0,0,False,0.71135,11.4437,0.0214443,30284.08
2567.74,0,5014,0.0699312,469.454,0.00547544,0.8,0.0190972,0,150.25,0,14631,0.00697173,0,28,3375.19,0.91186,5014,4866.92,0,0.28680100000000003,13728,0,0,0.05,0.00244555,1567.35,1585.89,6.93965,0,0.306831,186.019,585.364,WAIT_DIE,6.11335,0,0,0,2.7071099999999997,0,0.030230700000000003,0.014968100000000002,0,0,0,0,0,False,0,0,0,0,0,0,28.8461,171.644,5.09639,1041,0,0.0138241,6.103190000000001,0.358734,0,7583,0.0592947,0.8503149999999999,0,0,9.2118,0,0,1145,0,0.0,16.4467,0.38559099999999996,0,11486,0,0,0,173,14242,0,0,2475.64,746.422,0,2149,0,1.19956,False,0,0,0,0,0.0,ONE_PC,0.011278,14631,2026.84,0,0,51.5264,173,0,0,0,0,0.5,0,0,1970.55,6659,0.0392559,0,1720,5014,2431.3,0,0,False,0.636672,5106.1,0.0264246,19088.89
2459.31,0,1679,0.245258,689.961,0.0168779,0.9,0.0248338,0,207.437,0,27083,0.039832099999999995,0,28,3738.13,1.08676,1679,1567.75,0,0.275599,26434,0,0,0.05,0.00700874,1664.6,8936.9,6.699910000000001,0,0.358369,304.52099999999996,582.9159999999999,WAIT_DIE,11.0812,0,0,0,2.5041700000000002,0,0.0397018,0.0191851,0,0,0,0,0,False,0,0,0,0,0,0,29.9869,269.564,3.30176,1961,0,0.08365739999999999,5.35306,0.5995560000000001,0,14953,0.0402612,0.962683,0,0,10.6801,0,0,396,0,0.0,11.8433,0.5146310000000001,0,20514,0,0,0,599,28235,0,0,1961.82,1235.04,0,706,0,0.788287,False,0,0,0,0,0.0,ONE_PC,0.0357269,27083,1807.52,0,0,141.46200000000002,599,0,0,0,0,0.5,0,0,1693.21,13282,0.0488662,0,577,1679,13722.0,0,0,False,0.592242,28994.3,0.033493,6152.51
2232.11,0,744,0.602359,455.836,0.038781199999999995,0.99,0.0323417,0,339.529,0,35031,0.104849,0,28,3801.4,1.21767,744,675.835,0,0.27625900000000003,34227,0,0,0.05,0.0132002,1273.97,18173.9,11.722999999999999,0,0.43858100000000005,302.652,297.73,WAIT_DIE,14.3049,0,0,0,2.45913,0,0.0507481,0.025752099999999997,0,0,0,0,0,False,0,0,0,0,0,0,30.8241,445.532,1.7607700000000002,7557,0,0.15958,5.1308,1.01978,0,19837,0.0353129,1.0489700000000002,0,0,26.0657,0,0,166,0,0.0,8.752239999999999,0.625478,0,25768,0,0,0,1670,40125,0,0,912.8660000000001,742.446,0,317,0,0.674425,False,0,0,0,0,0.0,ONE_PC,0.0861209,35031,1863.43,0,0,174.89700000000002,1670,0,0,0,0,0.5,0,0,1630.89,20288,0.0649575,0,261,744,36081.6,0,0,False,0.523083,80779.9,0.0406649,3312.2039999999997
2334.67,0,369,0.614498,1064.19,0.0810597,1.1,0.028643400000000003,0,273.959,0,36699,0.216342,0,28,3820.82,1.54843,369,315.74,0,0.285355,36183,0,0,0.05,0.0391108,1442.99,57172.3,7.17374,0,0.335948,1054.39,1088.38,WAIT_DIE,14.5252,0,0,0,2.50393,0,0.048870300000000005,0.016763,0,0,0,0,0,False,0,0,0,0,0,0,32.7231,444.405,0.8276540000000001,12767,0,0.376231,6.50597,1.0247600000000001,0,18598,0.0288185,1.2762799999999999,0,0,11.6618,0,0,81,0,0.0,8.75046,0.5285529999999999,0,24497,0,0,0,2917,43885,0,0,710.597,1060.7,0,151,0,0.447607,False,0,0,0,0,0.0,ONE_PC,0.152097,36699,1919.01,0,0,757.0160000000001,2917,0,0,0,0,0.5,0,0,1857.49,25287,0.0617409,0,137,369,77653.7,0,0,False,0.678608,146140.0,0.0379854,1338.094
2650.57,0,8640,0.00740865,417.043,0.00307641,0.0,0.0131085,0,196.743,0,6,0.00400767,0,28,3056.22,0.793729,8640,8610.28,0,0.267617,6,0,0,0.05,0.00158405,1624.81,0.349499,8.125860000000001,0,0.19711900000000002,272.879,524.521,WAIT_DIE,0.00253725,0,0,0,4.77229,0,0.025832400000000002,0.00929068,0,0,0,0,0,False,0,0,0,0,0,0,28.0966,256.263,7.153410000000001,0,0,0.00441692,7.58943,0.012162899999999999,0,3,0.08400389999999999,0.73048,0,0,9.46407,0,0,1972,0,0.0,21.3033,0.29235500000000003,0,6223,0,0,0,0,6,0,0,3016.84,528.54,0,3737,0,2.6402400000000004,False,0,0,0,0,0.0,ONE_PC,0.00598321,6,2173.07,0,0,0.0,0,0,0,0,0,0.5,0,0,2139.13,3,0.0320235,0,2931,8640,0.665431,0,0,False,0.732065,1.51595,0.0228317,34607.18
2982.37,0,7244,0.0223748,609.585,0.00361772,0.6,0.0108591,0,148.694,0,69,0.00398685,0,28,3542.9,0.798834,7244,7220.54,0,0.309289,69,0,0,0.05,0.00169768,2015.42,6.63315,7.8473,0,0.23437199999999997,231.545,857.5160000000001,WAIT_DIE,0.0286833,0,0,0,2.15227,0,0.021225900000000002,0.0107368,0,0,0,0,0,False,0,0,0,0,0,0,28.090999999999998,221.905,6.82327,0,0,0.00465329,7.482589999999999,0.09570880000000001,0,16,0.0700723,0.750958,0,0,9.018130000000001,0,0,1650,0,0.0,21.6137,0.25045500000000004,0,5069,0,0,0,2,69,0,0,3395.0,933.7560000000001,0,3165,0,2.06204,False,0,0,0,0,0.0,ONE_PC,0.00742382,69,2425.79,0,0,0.0,2,0,0,0,0,0.5,0,0,2337.07,53,0.026962299999999998,0,2429,7244,17.9254,0,0,False,0.6885319999999999,44.8159,0.0179136,28435.54
2636.55,0,5187,0.0596005,415.29,0.00527777,0.8,0.0174067,0,144.91,0,14730,0.00705241,0,28,3561.21,0.992848,5187,4945.89,0,0.296115,14168,0,0,0.05,0.00247825,1568.15,1592.94,7.1097600000000005,0,0.296159,204.295,399.74800000000005,WAIT_DIE,6.13241,0,0,0,2.06685,0,0.03288119999999999,0.0151097,0,0,0,0,0,False,0,0,0,0,0,0,29.365,190.86700000000002,5.16495,647,0,0.016432,6.378340000000001,0.276696,0,7872,0.062312400000000004,0.8900100000000001,0,0,9.40912,0,0,1192,0,0.796963,16.2972,0.389644,0,12527,0,0,0,142,14444,0,0,2546.7,702.5319999999999,0,2266,0,1.37991,False,0,0,0,0,0.0,ONE_PC,0.010876799999999999,14730,2082.33,0,0,30.9548,142,0,0,0,0,0.5,0,0,1978.28,6572,0.041965499999999996,0,1729,5187,2218.82,0,0,False,0.663523,4568.23,0.0270969,18970.62
2410.87,0,1608,0.262971,523.467,0.017754,0.9,0.0293867,0,181.998,0,29944,0.0363186,0,28,3652.02,1.18205,1608,1471.59,0,0.278903,29216,0,0,0.05,0.0066593,1479.01,8318.67,6.37099,0,0.480695,208.805,588.653,WAIT_DIE,12.3487,0,0,0,2.1292,0,0.0511431,0.025559799999999997,0,0,0,0,0,False,0,0,0,0,0,0,30.5955,242.454,2.9805599999999997,2856,0,0.08333689999999999,5.3717,0.789311,0,17954,0.04146369999999999,1.03664,0,0,9.79363,0,0,371,0,0.0,10.7177,0.503058,0,22117,0,0,0,826,32556,0,0,1636.76,856.06,0,673,0,0.717021,False,0,0,0,0,0.0,ONE_PC,0.0382911,29944,1899.8,0,0,99.0581,826,0,0,0,0,0.5,0,0,1797.47,14602,0.060512300000000005,0,564,1608,14813.3,0,0,False,0.47001099999999996,32307.4,0.0371975,6315.34
2118.96,0,767,0.522929,587.981,0.037878800000000004,0.99,0.027861900000000002,0,265.492,0,34652,0.0964253,0,28,3392.91,1.15381,767,705.8660000000001,0,0.268509,34034,0,0,0.05,0.0146625,1195.9,18717.2,6.34638,0,0.414883,621.414,365.17800000000005,WAIT_DIE,14.0975,0,0,0,1.57079,0,0.0466853,0.0234916,0,0,0,0,0,False,0,0,0,0,0,0,30.425,360.056,1.7418900000000002,7894,0,0.14809,5.58139,1.0348899999999999,0,19175,0.0369802,1.0015,0,0,10.0606,0,0,154,0,0.0,9.09839,0.552175,0,26174,0,0,0,1185,38435,0,0,737.064,673.951,0,350,0,0.582666,False,0,0,0,0,0.0,ONE_PC,0.0823695,34652,1740.22,0,0,301.759,1185,0,0,0,0,0.5,0,0,1769.72,19260,0.0603472,0,263,767,35165.5,0,0,False,0.550875,77646.2,0.043743300000000006,2994.016
2208.93,0,365,0.8643270000000001,677.926,0.0820127,1.1,0.028412200000000002,0,280.611,0,37201,0.206696,0,28,3738.3,1.43625,365,317.434,0,0.27828600000000003,36766,0,0,0.05,0.039774000000000004,1335.06,62709.2,7.426019999999999,0,0.436407,511.37800000000004,686.3380000000001,WAIT_DIE,14.6247,0,0,0,1.98574,0,0.0513111,0.022705700000000002,0,0,0,0,0,False,0,0,0,0,0,0,32.1957,478.26,0.871533,11564,0,0.424551,6.8182100000000005,0.950066,0,20446,0.0329075,1.20459,0,0,12.4679,0,0,90,0,2713.07,8.61396,0.6289100000000001,0,29617,0,0,0,2980,45839,0,0,362.139,847.5239999999999,0,141,0,0.507121,False,0,0,0,0,0.0,ONE_PC,0.154827,37201,1848.98,0,0,368.51300000000003,2980,0,0,0,0,0.5,0,0,1934.27,25393,0.06550650000000001,0,134,365,79118.4,0,0,False,0.590615,147702.0,0.040281300000000006,
