prepare_phase (in us),log_size,num_log_yes,99%_latency,execute_phase (in us),average_latency,ZIPF_THETA,bytes_received,int_aborts_maat_resolve_failure,CC (index) (in us),cache,num_aborts_restart,90%_latency,num_cache_misses,NUM_SERVER_THREADS,prepare_phase_dist_write (in us),time_wait_buffer,num_home_txn,Throughput,time_waiting_for_job,time_read_queue,num_aborts_execute,int_aborts_ws2,dummy_bytes_sent,PERC_REMOTE,average_local_latency,network (in us),abort_local (in us),commit_phase (in us),lock_phase_dist_write (in us),time_send_msg,execute_phase_local (in us),execute_phase_dist_readonly (in us),CC_ALG,time_abort_queue,int_urgentwrite,num_aborts_terminate,num_local_hits,time_input_idle,time_debug6,time_debug7,time_debug4,time_debug5,time_debug2,time_debug3,time_debug1,int_aborts_maat_resolve_no_feasibles,LOG_NODE,int_saved_by_hist,int_debug5,int_aborts_rs3,int_aborts_rs2,int_aborts_rs1,int_debug4,run_time,logic (in us),commit_phase_dist_readonly (in us),num_aborts_remote,int_aborts_ws1,95%_latency,commit_phase_local (in us),max_latency,num_aborts_signal,num_aborts_ws,bytes_sent,time_read_input_queue,num_cache_evictions,num_ro_read,commit_phase_dist_write (in us),NETWORK_DELAY,int_aborts_maat_empty_interval_after_adjustment,num_remote_readonly_txn,num_renew,abort_dist_readonly (in us),time_idle,time_recv_msg,num_cache_hits,num_remote_txn,int_debug6,num_cache_reads,num_ro_check,int_debug3,int_debug2,int_debug1,lock_phase_local (in us),prepare_phase_dist_readonly (in us),execute_phase_dist_write (in us),num_cache_bypass,num_local_txn,int_aborts_maat_adjust_others_failure,time_process_txn,COLLECT_LOCAL_LATENCY,int_inevitable,lock_phase_dist_readonly (in us),lock_phase (in us),num_cache_inserts,network_log (in us),COMMIT_ALG,average_distributed_latency,num_aborts,total_log_yes (in us),num_renew_success,int_possibMVCC,wait (in us),num_waits,num_renew_failure,num_rw_check,num_cache_updates,num_cache_remove,READ_PERC,num_pre_aborts,CC (row) (in us),prepare_phase_local (in us),num_aborts_rs,time_write_queue,num_no_need_to_renewal,num_remote_write_txn,num_commits,abort (in us),num_renewals,num_rw_read,COLLECT_DISTRIBUTED_LATENCY,time_output_idle,abort_dist_write (in us),time_write_output_queue
9030.06,0,1650,0.0413677,1655.26,0.0128393,0,0.00255308,0,119.643,0,0,0.0221942,0,28,10977.3,0.408243,1650,1606.06,0,0.355851,0,0,0,0.05,0.00439001,9794.67,0,2154.01,0,0.0482889,236.982,2402.75,WAIT_DIE,0,0,0,0,6.92531,0,0.0041778,0.00198474,0,0,0,0,0,false,0,0,0,0,0,0,28.7661,228.571,6.41775,0,0,0.0256505,5.99266,0.0954587,0,0,0.0159971,0.383736,0,0,6137.61,4,0,364,0,0,9.19481,0.0608896,0,1182,0,0,0,0,578,0,0,11045.8,2921.79,0,708,0,16.9039,false,0,0,0,0,6128.37,TWO_PC,0.0285101,0,6727.43,0,0,0,0,0,0,0,0,0.5,0,0,6404.04,0,0.00497275,0,578,1650,0,0,0,false,0.950128,0,0.00437679
10367.9,0,1503,0.0352813,1646.5,0.0145691,0,0.0023531,0,260.351,0,0,0.0248417,0,28,12819,0.395438,1503,1447.06,0,0.381146,0,0,0,0.05,0.00506089,10915.2,0,2554.63,0,0.0473947,321.983,2779.96,WAIT_DIE,0,0,0,0,4.32291,0,0.003574,0.00189982,0,0,0,0,0,false,0,0,0,0,0,0,29.0823,307.387,6.26588,0,0,0.028245,6.20498,0.058324,0,0,0.0146245,0.352419,0,0,7178.98,5,0,328,0,0,7.58962,0.0764791,0,1093,0,0,0,0,534,0,0,12329.4,2540.2,0,641,0,19.2662,false,0,0,0,0,7169.89,TWO_PC,0.0318227,0,7742.13,0,0,0,0,0,0,0,0,0.5,0,0,7322.36,0,0.00444172,0,534,1503,0,0,0,false,0.961614,0,0.00380004
2563.35,0,6186,0.00874179,384.166,0.00364217,0,0.00932598,0,246.757,0,0,0.00567042,0,28,2970.9,0.885405,6186,6065.67,0,0.334585,0,0,0,0.05,0.00155647,2303.21,0,694.65,0,0.174553,282.855,448.288,WAIT_DIE,0,0,0,0,1.86391,0,0.0171071,0.00937504,0,0,0,0,0,false,0,0,0,0,0,0,28.5555,268.839,6.6486,0,0,0.00669479,7.04567,0.0269291,0,0,0.0599937,0.807081,0,0,2035.69,0,0,1394,0,0,21.8698,0.221789,0,4399,0,0,0,0,2097,0,0,2900.84,471.742,0,2695,0,1.98157,false,0,0,0,0,2026.08,TWO_PC,0.00770912,0,2088.99,0,0,0,0,0,0,0,0,0.5,0,0,2071.66,0,0.0209069,0,2097,6186,0,0,0,false,0.785304,0,0.0168709
3772.1,0,4086,0.0132841,546.581,0.00536491,0,0.00623814,0,191.433,0,0,0.00859762,0,28,4374.74,0.563857,4086,4024.38,0,0.349692,0,0,0,0.05,0.00215541,3658.57,0,1046.23,0,0.120909,237.633,752.148,WAIT_DIE,0,0,0,0,3.5382,0,0.0110752,0.00556117,0,0,0,0,0,false,0,0,0,0,0,0,28.4287,225.888,6.06559,0,0,0.00969031,6.35574,0.0280485,0,0,0.0396936,0.523764,0,0,3007.18,1,0,910,0,0,14.2819,0.135153,0,2915,0,0,0,0,1416,0,0,4277.65,798.475,0,1760,0,11.1217,false,0,0,0,0,2998.33,TWO_PC,0.0114167,0,3086.25,0,0,0,0,0,0,0,0,0.5,0,0,3025.87,0,0.0127463,0,1416,4086,0,0,0,false,0.848061,0,0.0110025
5316.36,0,2874,0.0199361,758.18,0.00749169,0,0.00446125,0,168.416,0,1,0.0122868,0,28,6280.81,0.481173,2874,2802.66,0,0.362705,1,0,0,0.05,0.00285351,5357.89,0,1413.99,0,0.0848484,233.269,1114.47,WAIT_DIE,0.000271906,0,0,0,2.45691,0,0.00705101,0.00378989,0,0,0,0,0,false,0,0,0,0,0,0,28.7128,223.35,6.02839,0,0,0.0137058,6.13549,0.030879,0,0,0.0279697,0.443109,0,0,4016.28,2,0,632,0,0,11.0695,0.106924,0,2073,0,0,0,0,1011,0,0,6195.06,1176.45,0,1233,0,14.9873,false,0,0,0,0,3999.32,TWO_PC,0.0160648,1,4226.27,0,0,0,0,0,0,0,0,0.5,0,0,4076.73,1,0.00867392,0,1009,2874,3.16447,0,0,false,0.902259,9.01356,0.0076058
7282.69,0,2003,0.0310275,1420.34,0.0107451,0,0.0031936,0,112.922,0,0,0.0180254,0,28,8592.09,0.433097,2003,1957.76,0,0.373371,0,0,0,0.05,0.00387851,8091.44,0,2042.03,0,0.0692193,235.397,2099.85,WAIT_DIE,0,0,0,0,5.91604,0,0.00511424,0.00270292,0,0,0,0,0,false,0,0,0,0,0,0,28.647,224.762,6.02414,0,0,0.0214848,6.23509,0.0915616,0,0,0.0196363,0.391485,0,0,5709.44,3,0,444,0,0,10.3846,0.0863319,0,1532,0,0,0,0,715,0,0,8225.89,2397.11,0,844,0,15.8626,false,0,0,0,0,5700.52,TWO_PC,0.0231145,0,5771.07,0,0,0,0,0,0,0,0,0.5,0,0,5677.24,0,0.00653249,0,715,2003,0,0,0,false,0.861972,0,0.00579923
8929.62,0,1764,0.0294315,1207.1,0.0123891,0,0.00275737,0,180.081,0,0,0.0212126,0,28,10858.1,0.385256,1764,1713.48,0,0.375853,0,0,0,0.05,0.0044673,9012.27,0,2252.33,0,0.0495546,206.977,1903.73,WAIT_DIE,0,0,0,0,3.2002,0,0.00432184,0.00221093,0,0,0,0,0,false,0,0,0,0,0,0,28.8255,207.696,5.87369,0,0,0.0236175,5.77196,0.0533675,0,0,0.017156,0.353599,0,0,6346.39,4,0,386,0,0,8.27266,0.0707615,0,1288,0,0,0,0,625,0,0,10459.8,1981.81,0,753,0,18.3097,false,0,0,0,0,6337.61,TWO_PC,0.0268257,0,7001.1,0,0,0,0,0,0,0,0,0.5,0,0,6544.56,0,0.00545553,0,625,1764,0,0,0,false,0.948847,0,0.00420988
10846.9,0,1391,0.057866,2106.66,0.0155172,0,0.002154,0,106.438,0,0,0.0264792,0,28,13657.7,0.433921,1391,1344.87,0,0.375915,0,0,0,0.05,0.00488595,12218.1,0,2563.66,0,0.0419529,223.365,3308.05,WAIT_DIE,0,0,0,0,2.61161,0,0.00328736,0.00174424,0,0,0,0,0,false,0,0,0,0,0,0,28.9604,214.05,6.2196,0,0,0.0307976,5.94938,0.105054,0,0,0.0134684,0.385826,0,0,7237.03,5,0,312,0,0,9.19384,0.0599705,0,974,0,0,0,0,492,0,0,13174.8,3591.74,0,587,0,17.3571,false,0,0,0,0,7228.27,TWO_PC,0.034943,0,7654.38,0,0,0,0,0,0,0,0,0.5,0,0,7253.59,0,0.00420451,0,492,1391,0,0,0,false,0.963918,0,0.00346408
2544.47,0,6261,0.00977174,345.75,0.00359554,0,0.00939459,0,131.654,0,2,0.00558652,0,28,2991.27,0.855987,6261,6183.17,0,0.332428,2,0,0,0.05,0.00146838,2304.06,0,705.042,0,0.163895,220.588,373.451,WAIT_DIE,0.00143274,0,0,0,3.31625,0,0.0168566,0.00889758,0,0,0,0,0,false,0,0,0,0,0,0,28.3525,210.004,6.39134,0,0,0.00656555,6.75877,0.0280654,0,0,0.0605941,0.773444,0,0,2059.56,0,0,1414,0,0,22.1741,0.216376,0,4373,0,0,0,0,2132,0,0,2907.6,487.018,0,2717,0,1.61684,false,0,0,0,0,2048.3,TWO_PC,0.00772103,2,2052.6,0,0,0,0,0,0,0,0,0.5,0,0,2005.22,2,0.0206179,0,2130,6261,0.275539,0,0,false,0.789684,0.809929,0.0164654
4047.65,0,3780,0.0219187,601.806,0.00583317,0,0.00585927,0,116.247,0,0,0.00886604,0,28,4454.12,0.579469,3780,3713.08,0,0.345759,0,0,0,0.05,0.00245328,3829.27,0,1183.72,0,0.119589,190.97,891.303,WAIT_DIE,0,0,0,0,5.47376,0,0.00910099,0.00534505,0,0,0,0,0,false,0,0,0,0,0,0,28.5046,180.773,5.96271,0,0,0.0105321,6.21351,0.0912456,0,0,0.0369288,0.529061,0,0,3393.72,1,0,836,0,0,14.7133,0.142223,0,2802,0,0,0,0,1314,0,0,4448.59,927.258,0,1630,0,10.5298,false,0,0,0,0,3384.84,TWO_PC,0.0121763,0,3416.27,0,0,0,0,0,0,0,0,0.5,0,0,3514.34,0,0.0112486,0,1314,3780,0,0,0,false,0.81263,0,0.00984246
5848.04,0,2523,0.0298894,1047.22,0.00851265,0,0.0040261,0,139.832,0,1,0.0136693,0,28,6852.04,0.446387,2523,2485.17,0,0.355967,1,0,0,0.05,0.00322073,6232.35,0,1614.16,0,0.0721876,248.673,1389.44,WAIT_DIE,0.000475719,0,0,0,3.53534,0,0.00694927,0.00357116,0,0,0,0,0,false,0,0,0,0,0,0,28.4262,237.902,6.08578,0,0,0.017604,6.22852,0.0977365,0,0,0.0247841,0.411481,0,0,4523.91,2,0,553,0,0,11.6428,0.0979365,0,1927,0,0,0,0,899,0,0,6584.19,1789.74,0,1072,0,14.1514,false,0,0,0,0,4510.05,TWO_PC,0.0180888,1,4648.84,0,0,0,0,0,0,0,0,0.5,0,0,4627.27,1,0.00829085,0,898,2523,3.2398,0,0,false,0.855848,9.10246,0.00654344
7277.9,0,2068,0.0336782,1250.76,0.0104099,0,0.00322613,0,77.3795,0,0,0.0176692,0,28,8737.59,0.421058,2068,2022.91,0,0.363538,0,0,0,0.05,0.00353144,7862.44,0,1881.2,0,0.0615949,190.404,1948.4,WAIT_DIE,0,0,0,0,5.3023,0,0.00493898,0.00258628,0,0,0,0,0,false,0,0,0,0,0,0,28.6242,209.066,5.71943,0,0,0.0197348,5.60154,0.0843494,0,0,0.0200608,0.440609,0,0,5304.36,3,0,470,0,0,10.1697,0.0922919,0,1473,0,0,0,0,732,0,0,8737.26,2057.3,0,866,0,16.0526,false,0,0,0,0,5295.71,TWO_PC,0.0229639,0,5489.33,0,0,0,0,0,0,0,0,0.5,0,0,5252.03,0,0.00638118,0,732,2068,0,0,0,false,0.92761,0,0.0222747
9345.25,0,1627,0.0515398,1551.73,0.0132996,0,0.00256484,0,76.322,0,0,0.0220539,0,28,11097.7,0.391194,1627,1575.61,0,0.373603,0,0,0,0.05,0.00477441,9549.95,0,2402.65,0,0.053794,229.139,2446.57,WAIT_DIE,0,0,0,0,6.41589,0,0.00376836,0.00222534,0,0,0,0,0,false,0,0,0,0,0,0,28.9133,232.213,5.92178,0,0,0.0255451,5.97664,0.0956511,0,0,0.0158928,0.345655,0,0,6764.06,4,0,356,0,0,8.2938,0.0712307,0,1222,0,0,0,0,577,0,0,11099.4,2590.41,0,694,0,18.2982,false,0,0,0,0,6754.61,TWO_PC,0.0288135,0,7146.98,0,0,0,0,0,0,0,0,0.5,0,0,6988.41,0,0.00472484,0,577,1627,0,0,0,false,0.933816,0,0.00435143
10007.4,0,1514,0.0353003,1820.2,0.0144474,0,0.00236913,0,69.8913,0,0,0.0249033,0,28,12056.8,0.384754,1514,1460.99,0,0.377345,0,0,0,0.05,0.00487236,10838.3,0,2619.75,0,0.0459876,167.142,3158.83,WAIT_DIE,0,0,0,0,5.42991,0,0.00357841,0.00188759,0,0,0,0,0,false,0,0,0,0,0,0,29.016,160.718,5.7483,0,0,0.0283355,5.55388,0.0598621,0,0,0.0147168,0.345627,0,0,7362.11,5,0,332,0,0,7.65993,0.0768734,0,1091,0,0,0,0,538,0,0,12110,2972.89,0,644,0,19.0934,false,0,0,0,0,7353.51,TWO_PC,0.0318177,0,7601.69,0,0,0,0,0,0,0,0,0.5,0,0,7211.49,0,0.00458289,0,538,1514,0,0,0,false,0.96096,0,0.0203618
2507.43,0,6244,0.0099558,412.685,0.00359856,0,0.00933785,0,153.625,0,15,0.00574867,0,28,3009.13,0.820874,6244,6203.37,0,0.332374,15,0,0,0.05,0.00145353,2367.23,0,677.311,0,0.176274,261.15,522.596,WAIT_DIE,0.00552293,0,0,0,3.84245,0,0.0185683,0.00864246,0,0,0,0,0,false,0,0,0,0,0,0,28.1834,249.362,6.46856,0,0,0.00668754,6.83188,0.0260015,0,8,0.0603448,0.769969,0,0,1975.32,0,0,1400,0,0,21.9799,0.238447,0,4319,0,0,0,0,2142,0,0,2857.07,533.91,0,2717,0,1.86092,false,0,0,0,0,1952.17,TWO_PC,0.00775046,15,1945.97,0,0,0,0,0,0,0,0,0.5,0,0,1934.51,7,0.0236764,0,2127,6244,1.13176,0,0,false,0.769916,3.32237,0.0166272
3850.07,0,4142,0.0110561,357.028,0.00532292,0,0.00640729,0,42.8233,0,0,0.0086212,0,28,4272.25,0.545198,4142,4097.24,0,0.339694,0,0,0,0.05,0.00221557,3495.08,0,1115.82,0,0.11416,73.892,571.291,WAIT_DIE,0,0,0,0,2.1599,0,0.00850897,0.00462728,0,0,0,0,0,false,0,0,0,0,0,0,28.3059,70.7915,4.34776,0,0,0.00937418,4.34156,0.0249441,0,0,0.0403376,0.494706,0,0,3190.32,1,0,927,0,0,14.6878,0.144924,0,3013,0,0,0,0,1445,0,0,4246.69,566.392,0,1770,0,10.6741,false,0,0,0,0,3183.73,TWO_PC,0.0111226,0,3312.85,0,0,0,0,0,0,0,0,0.5,0,0,3297.69,0,0.010703,0,1445,4142,0,0,0,false,0.853038,0,0.00971904
5260.95,0,2958,0.0160432,717.616,0.00736259,0,0.00456404,0,103.498,0,0,0.0126503,0,28,6244.04,0.445282,2958,2901.19,0,0.357536,0,0,0,0.05,0.00277214,5247.37,0,1384.02,0,0.0879488,216.48,964.879,WAIT_DIE,0,0,0,0,5.66965,0,0.00741737,0.00402732,0,0,0,0,0,false,0,0,0,0,0,0,28.5483,207.564,6.28677,0,0,0.0136602,6.32962,0.0604036,0,0,0.0287757,0.40953,0,0,3939.97,2,0,650,0,0,10.7878,0.10569,0,2113,0,0,0,0,1036,0,0,6228.38,1177.77,0,1272,0,15.299,false,0,0,0,0,3930.78,TWO_PC,0.0158789,0,4175.03,0,0,0,0,0,0,0,0,0.5,0,0,3965.9,0,0.0095071,0,1036,2958,0,0,0,false,0.89271,0,0.00772746
6947.61,0,2206,0.0226361,1076.45,0.00983205,0,0.00348258,0,105.624,0,0,0.0168144,0,28,8376.28,0.401522,2206,2158.56,0,0.36308,0,0,0,0.05,0.00338653,7376.35,0,1807.98,0,0.0682834,219.003,1687.09,WAIT_DIE,0,0,0,0,5.88381,0,0.00555251,0.00300896,0,0,0,0,0,false,0,0,0,0,0,0,28.6154,210.338,6.32949,0,0,0.0184296,6.47404,0.0378812,0,0,0.021536,0.36248,0,0,5018.08,3,0,491,0,0,9.27754,0.0964591,0,1611,0,0,0,0,793,0,0,8364.08,1695.29,0,922,0,17.0875,false,0,0,0,0,5008.97,TWO_PC,0.0213169,0,5248.72,0,0,0,0,0,0,0,0,0.5,0,0,4964.51,0,0.00687273,0,793,2206,0,0,0,false,0.919967,0,0.00591886
8916.41,0,1702,0.0373595,1679.7,0.012851,0,0.00267763,0,170.586,0,0,0.0223171,0,28,10727.5,0.382974,1702,1656.97,0,0.37184,0,0,0,0.05,0.00456607,9571.04,0,2254.87,0,0.0499742,249.092,2530.36,WAIT_DIE,0,0,0,0,4.62814,0,0.00427176,0.00233428,0,0,0,0,0,false,0,0,0,0,0,0,28.761,236.06,5.70784,0,0,0.0253489,5.99947,0.0659452,0,0,0.0166089,0.359623,0,0,6332.74,4,0,371,0,0,8.59526,0.0833794,0,1252,0,0,0,0,605,0,0,10409.2,2874.8,0,726,0,17.9692,false,0,0,0,0,6324.06,TWO_PC,0.0278734,0,6915.22,0,0,0,0,0,0,0,0,0.5,0,0,6644.33,0,0.00527036,0,605,1702,0,0,0,false,0.94547,0,0.00522543
