prepare_phase (in us),log_size,num_log_yes,99%_latency,execute_phase (in us),average_latency,ZIPF_THETA,bytes_received,int_aborts_maat_resolve_failure,CC (index) (in us),cache,num_aborts_restart,90%_latency,num_cache_misses,NUM_SERVER_THREADS,prepare_phase_dist_write (in us),time_wait_buffer,num_home_txn,Throughput,time_waiting_for_job,time_read_queue,num_aborts_execute,int_aborts_ws2,dummy_bytes_sent,PERC_REMOTE,average_local_latency,network (in us),abort_local (in us),commit_phase (in us),lock_phase_dist_write (in us),time_send_msg,execute_phase_local (in us),execute_phase_dist_readonly (in us),CC_ALG,time_abort_queue,int_urgentwrite,num_aborts_terminate,num_local_hits,time_input_idle,time_debug6,time_debug7,time_debug4,time_debug5,time_debug2,time_debug3,time_debug1,int_aborts_maat_resolve_no_feasibles,LOG_NODE,int_saved_by_hist,int_debug5,int_aborts_rs3,int_aborts_rs2,int_aborts_rs1,int_debug4,run_time,logic (in us),commit_phase_dist_readonly (in us),num_aborts_remote,int_aborts_ws1,95%_latency,commit_phase_local (in us),max_latency,num_aborts_signal,num_aborts_ws,bytes_sent,time_read_input_queue,num_cache_evictions,num_ro_read,commit_phase_dist_write (in us),NETWORK_DELAY,int_aborts_maat_empty_interval_after_adjustment,num_remote_readonly_txn,num_renew,abort_dist_readonly (in us),time_idle,time_recv_msg,num_cache_hits,num_remote_txn,int_debug6,num_cache_reads,num_ro_check,int_debug3,int_debug2,int_debug1,lock_phase_local (in us),prepare_phase_dist_readonly (in us),execute_phase_dist_write (in us),num_cache_bypass,num_local_txn,int_aborts_maat_adjust_others_failure,time_process_txn,COLLECT_LOCAL_LATENCY,int_inevitable,lock_phase_dist_readonly (in us),lock_phase (in us),num_cache_inserts,network_log (in us),COMMIT_ALG,average_distributed_latency,num_aborts,total_log_yes (in us),num_renew_success,int_possibMVCC,wait (in us),num_waits,num_renew_failure,num_rw_check,num_cache_updates,num_cache_remove,READ_PERC,num_pre_aborts,CC (row) (in us),prepare_phase_local (in us),num_aborts_rs,time_write_queue,num_no_need_to_renewal,num_remote_write_txn,num_commits,abort (in us),num_renewals,num_rw_read,COLLECT_DISTRIBUTED_LATENCY,time_output_idle,abort_dist_write (in us),time_write_output_queue,sum_throughput
8874.18,0,1696,0.0362788,1664.3,0.0127001,0,0.00259315,0,100.96700000000001,0,0,0.0222374,0,28,11002.4,0.4299,1696,1650.96,0,0.37506,0,0,0,0.05,0.00430281,9836.5,0.0,2161.63,0,0.0472151,194.935,2583.66,WAIT_DIE,0.0,0,0,0,6.44712,0,0.00408139,0.00229814,0,0,0,0,0,False,0,0,0,0,0,0,28.7638,186.87400000000002,5.75893,0,0,0.0250332,5.74512,0.0942712,0,0,0.0163438,0.386652,0,0,6109.87,4,0,374,0,0,9.54243,0.0673584,0,1168,0,0,0,0,599,0,0,10388.0,2863.83,0,723,0,16.8271,False,0,0,0,0,6101.15,TWO_PC,0.0280788,0,6553.31,0,0,0,0,0,0,0,0,0.5,0,0,6327.92,0,0.00506114,0,599,1696,0.0,0,0,False,0.949435,0.0,0.00423144,6392.889999999999
10420.4,0,1483,0.0353841,1583.31,0.0146851,0,0.00234078,0,97.7372,0,0,0.025658099999999996,0,28,12642.1,0.37403400000000003,1483,1428.39,0,0.379813,0,0,0,0.05,0.00510854,10883.6,0.0,2681.43,0,0.044994,248.963,2640.09,WAIT_DIE,0.0,0,0,0,2.3222,0,0.00383747,0.00190751,0,0,0,0,0,False,0,0,0,0,0,0,29.0706,222.208,6.255330000000001,0,0,0.028803,6.1441,0.046832099999999995,0,0,0.014470400000000001,0.346972,0,0,7520.17,5,0,325,0,0,7.2538100000000005,0.064901,0,1101,0,0,0,0,528,0,0,12493.9,2524.94,0,630,0,19.6572,False,0,0,0,0,7511.4,TWO_PC,0.0320065,0,8096.88,0,0,0,0,0,0,0,0,0.5,0,0,7488.79,0,0.00484311,0,528,1483,0.0,0,0,False,0.963667,0.0,0.00623094,5842.049999999999
2565.63,0,6202,0.00872677,358.858,0.00363831,0,0.00934225,0,106.441,0,1,0.0056371,0,28,2985.34,0.883307,6202,6081.63,0,0.33479200000000003,1,0,0,0.05,0.00153839,2289.1,0.329547,713.679,0,0.169849,258.207,411.477,WAIT_DIE,0.000743324,0,0,0,5.09666,0,0.0175797,0.00898265,0,0,0,0,0,False,0,0,0,0,0,0,28.5542,248.613,6.644939999999999,0,0,0.00662389,6.97157,0.029376,0,0,0.060142999999999995,0.8127300000000001,0,0,2090.36,0,0,1392,0,0,21.9788,0.221788,0,4409,0,0,0,0,2105,0,0,2905.92,453.494,0,2706,0,1.85337,False,0,0,0,0,2079.7,TWO_PC,0.00772837,1,2095.28,0,0,0,0,0,0,0,0,0.5,0,0,2064.24,1,0.021375400000000003,0,2104,6202,0.143785,0,0,False,0.789894,0.0,0.0172707,24331.089999999997
3802.29,0,4103,0.013652100000000002,483.941,0.00533052,0,0.00624211,0,65.8497,0,5,0.00859256,0,28,4395.22,0.5652659999999999,4103,4041.17,0,0.400069,5,0,0,0.05,0.00212432,3646.36,1.1945,1043.78,0,0.151644,160.85399999999998,667.02,WAIT_DIE,0.00171752,0,0,0,4.6508199999999995,0,0.00971998,0.00743873,0,0,0,0,0,False,0,0,0,0,0,0,28.4284,152.882,5.68764,0,0,0.00965203,5.83309,0.0310385,0,5,0.03979969999999999,0.5175270000000001,0,0,3005.01,1,0,916,0,0,14.5773,0.159617,0,2898,0,0,0,0,1425,0,0,4319.5,767.882,0,1767,0,10.793,False,0,0,0,0,2986.15,TWO_PC,0.0113884,5,3112.52,0,0,0,0,0,0,0,0,0.5,0,0,3057.67,0,0.0120504,0,1420,4103,0.514425,0,0,False,0.809038,0.0,0.010672599999999999,15993.900000000001
5379.38,0,2870,0.0217962,709.065,0.00752399,0,0.00445057,0,85.8051,0,0,0.0124865,0,28,6454.47,0.45871899999999993,2870,2804.3,0,0.33316100000000004,0,0,0,0.05,0.00279943,5374.28,0.0,1435.54,0,0.0774625,154.35399999999998,1136.97,WAIT_DIE,0.0,0,0,0,4.94581,0,0.00635193,0.00338257,0,0,0,0,0,False,0,0,0,0,0,0,28.656,147.95,5.77302,0,0,0.013809700000000001,5.8341199999999995,0.039520400000000004,0,0,0.027947700000000002,0.415041,0,0,4084.66,2,0,630,0,0,11.0004,0.105268,0,2069,0,0,0,0,1006,0,0,6230.41,1121.52,0,1234,0,15.0618,False,0,0,0,0,4076.07,TWO_PC,0.016278,0,4332.0,0,0,0,0,0,0,0,0,0.5,0,0,4068.44,0,0.00833985,0,1006,2870,0.0,0,0,False,0.9120010000000001,0.0,0.00755981,11254.33
7182.93,0,2089,0.0280474,1289.15,0.0103432,0,0.00327906,0,156.95,0,0,0.0179387,0,28,8667.83,0.43331899999999995,2089,2039.45,0,0.369004,0,0,0,0.05,0.00350896,7788.23,0.0,1871.1,0,0.060687,280.358,1757.74,WAIT_DIE,0.0,0,0,0,3.56835,0,0.00518085,0.00274799,0,0,0,0,0,False,0,0,0,0,0,0,28.6803,257.295,6.17973,0,0,0.020411500000000003,6.38504,0.0975338,0,0,0.0203539,0.39174000000000003,0,0,5263.46,3,0,475,0,0,10.0912,0.0913117,0,1516,0,0,0,0,741,0,0,8636.89,2177.26,0,873,0,16.1952,False,0,0,0,0,5254.16,TWO_PC,0.0227757,0,5425.4,0,0,0,0,0,0,0,0,0.5,0,0,5131.45,0,0.00642168,0,741,2089,0.0,0,0,False,0.930017,0.0,0.005562600000000001,8068.56
8871.07,0,1751,0.0284717,1275.6,0.0124541,0,0.00274986,0,178.752,0,0,0.0210988,0,28,10700.8,0.39457,1751,1701.08,0,0.372028,0,0,0,0.05,0.00443363,9135.7,0.0,2307.46,0,0.05350119999999999,270.47700000000003,2039.2,WAIT_DIE,0.0,0,0,0,3.7219,0,0.00435769,0.00246097,0,0,0,0,0,False,0,0,0,0,0,0,28.8217,255.583,6.33047,0,0,0.0239465,6.29593,0.054283000000000005,0,0,0.0170693,0.35329699999999997,0,0,6453.22,4,0,378,0,0,8.558489999999999,0.0819658,0,1292,0,0,0,0,625,0,0,10740.8,2016.7,0,748,0,18.0813,False,0,0,0,0,6444.21,TWO_PC,0.026903899999999998,0,6815.26,0,0,0,0,0,0,0,0,0.5,0,0,6397.39,0,0.00538926,0,625,1751,0.0,0,0,False,0.9443090000000001,0.0,0.00466314,6900.879999999999
10612.1,0,1397,0.0508714,2207.69,0.0153721,0,0.00215958,0,197.2,0,0,0.027176699999999998,0,28,13430.6,0.42684399999999995,1397,1350.65,0,0.374098,0,0,0,0.05,0.00504655,12327.5,0.0,2552.25,0,0.042587400000000004,265.644,3212.48,WAIT_DIE,0.0,0,0,0,3.5076099999999997,0,0.00358099,0.00169534,0,0,0,0,0,False,0,0,0,0,0,0,28.9608,251.423,5.84729,0,0,0.0315324,5.9613,0.0992428,0,0,0.0135282,0.37761500000000003,0,0,7206.78,5,0,307,0,0,9.04031,0.07207100000000001,0,978,0,0,0,0,494,0,0,12362.4,3926.28,0,596,0,17.5465,False,0,0,0,0,7198.33,TWO_PC,0.0342465,0,7656.6,0,0,0,0,0,0,0,0,0.5,0,0,7374.42,0,0.00461885,0,494,1397,0.0,0,0,False,0.9606309999999999,0.0,0.00435255,5269.5599999999995
2643.83,0,6089,0.00967364,365.327,0.0037271,0,0.0092612,0,107.65799999999999,0,0,0.00572136,0,28,3034.24,0.847241,6089,6012.31,0,0.343457,0,0,0,0.05,0.00159373,2310.95,0.0,717.945,0,0.180632,229.52700000000002,457.85699999999997,WAIT_DIE,0.0,0,0,0,2.50718,0,0.017308900000000002,0.00928702,0,0,0,0,0,False,0,0,0,0,0,0,28.3571,218.59099999999998,6.40174,0,0,0.00692895,6.84612,0.0357471,0,0,0.0592401,0.783555,0,0,2089.81,0,0,1369,0,0,22.11,0.24623499999999998,0,4404,0,0,0,0,2079,0,0,2939.0,476.908,0,2641,0,1.6865400000000002,False,0,0,0,0,2080.53,TWO_PC,0.00784197,0,2177.47,0,0,0,0,0,0,0,0,0.5,0,0,2183.49,0,0.0218978,0,2079,6089,0.0,0,0,False,0.767081,0.0,0.0164294,24323.380000000005
3942.21,0,3875,0.0193033,653.805,0.00569603,0,0.0059504,0,195.77200000000002,0,1,0.00896654,0,28,4551.81,0.594549,3875,3802.07,0,0.35496500000000003,1,0,0,0.05,0.00227709,3836.82,0.0,1097.83,0,0.11289500000000001,279.464,915.3560000000001,WAIT_DIE,0.000505648,0,0,0,3.20951,0,0.00999867,0.00584839,0,0,0,0,0,False,0,0,0,0,0,0,28.5371,267.32599999999996,6.33469,0,0,0.0102447,6.6729,0.08687239999999999,0,0,0.0376882,0.551148,0,0,3143.55,1,0,861,0,0,14.5698,0.153008,0,2778,0,0,0,0,1349,0,0,4486.33,949.3960000000001,0,1666,0,10.7652,False,0,0,0,0,3131.95,TWO_PC,0.0121053,1,3219.62,0,0,0,0,0,0,0,0,0.5,0,0,3167.77,1,0.012259899999999999,0,1348,3875,2.19245,0,0,False,0.8598020000000001,6.30249,0.0111725,15241.36
5518.12,0,2686,0.025306799999999997,945.605,0.00790742,0,0.00413764,0,93.6911,0,0,0.013312200000000001,0,28,6679.28,0.475279,2686,2645.37,0,0.357959,0,0,0,0.05,0.00283789,5991.07,0.0,1443.7,0,0.07688769999999999,159.431,1433.85,WAIT_DIE,0.0,0,0,0,5.0227900000000005,0,0.00628431,0.00333435,0,0,0,0,0,False,0,0,0,0,0,0,28.43,154.158,5.969530000000001,0,0,0.015150799999999999,5.82359,0.0809564,0,0,0.0260519,0.43487,0,0,4084.01,2,0,588,0,0,12.179,0.11311500000000001,0,1886,0,0,0,0,947,0,0,6380.09,1597.98,0,1151,0,13.6658,False,0,0,0,0,4075.27,TWO_PC,0.0172167,0,4329.61,0,0,0,0,0,0,0,0,0.5,0,0,4122.4,0,0.00776253,0,947,2686,0.0,0,0,False,0.901194,0.0,0.00716105,10343.369999999999
7410.39,0,2014,0.034358,1356.89,0.010641,0,0.00317431,0,118.056,0,0,0.0177731,0,28,8856.39,0.425692,2014,1970.08,0,0.355163,0,0,0,0.05,0.00379532,8043.59,0.0,1873.73,0,0.060169799999999996,226.39,1901.88,WAIT_DIE,0.0,0,0,0,5.40531,0,0.00500211,0.00258726,0,0,0,0,0,False,0,0,0,0,0,0,28.6242,227.37400000000002,6.008859999999999,0,0,0.020625400000000002,6.30722,0.06028580000000001,0,0,0.019624400000000004,0.383488,0,0,5237.36,3,0,447,0,0,10.2266,0.0863308,0,1488,0,0,0,0,719,0,0,8588.73,2351.41,0,848,0,15.6959,False,0,0,0,0,5228.41,TWO_PC,0.0229709,0,5674.22,0,0,0,0,0,0,0,0,0.5,0,0,5563.23,0,0.00652471,0,719,2014,0.0,0,0,False,0.9289379999999999,0.0,0.00532834,7954.86
8941.05,0,1684,0.0367759,1573.09,0.0127892,0,0.00262189,0,198.865,0,0,0.021860900000000003,0,28,10766.5,0.435148,1684,1630.16,0,0.377628,0,0,0,0.05,0.00451575,9612.15,0.0,2275.1,0,0.04844980000000001,243.18099999999998,2416.17,WAIT_DIE,0.0,0,0,0,5.28348,0,0.00389193,0.00216832,0,0,0,0,0,False,0,0,0,0,0,0,28.9248,223.87,6.01745,0,0,0.0248168,5.86134,0.0967517,0,0,0.0163714,0.40375500000000003,0,0,6385.4,4,0,366,0,0,9.23674,0.0907386,0,1211,0,0,0,0,599,0,0,10620.4,2654.27,0,719,0,17.2117,False,0,0,0,0,6376.28,TWO_PC,0.027775400000000002,0,6825.6,0,0,0,0,0,0,0,0,0.5,0,0,6565.41,0,0.00481592,0,599,1684,0.0,0,0,False,0.953886,0.0,0.00423573,6511.47
10126.9,0,1528,0.035104,1665.94,0.0143776,0,0.00237801,0,68.8147,0,0,0.0252441,0,28,12377.6,0.389516,1528,1473.72,0,0.372879,0,0,0,0.05,0.00496155,10820.5,0.0,2584.72,0,0.0424451,167.28900000000002,2624.73,WAIT_DIE,0.0,0,0,0,4.96176,0,0.00349549,0.00186555,0,0,0,0,0,False,0,0,0,0,0,0,29.0313,155.273,5.51035,0,0,0.0282413,5.43503,0.04988309999999999,0,0,0.0148406,0.343858,0,0,7263.5,5,0,334,0,0,7.695880000000001,0.0721844,0,1092,0,0,0,0,543,0,0,11910.7,2872.9,0,651,0,19.1497,False,0,0,0,0,7254.96,TWO_PC,0.0314582,0,7655.07,0,0,0,0,0,0,0,0,0.5,0,0,7334.39,0,0.00444507,0,543,1528,0.0,0,0,False,0.961528,0.0,0.00524815,5828.12
2561.92,0,6126,0.00932498,403.49,0.00369939,0,0.00926876,0,73.8318,0,1,0.00575839,0,28,2953.69,0.820209,6126,6087.37,0,0.330921,1,0,0,0.05,0.00153683,2313.96,0.0,732.957,0,0.172483,239.53400000000002,492.899,WAIT_DIE,0.0005151509999999999,0,0,0,6.54496,0,0.0182449,0.00951094,0,0,0,0,0,False,0,0,0,0,0,0,28.1777,228.142,6.4926900000000005,0,0,0.00677942,6.93165,0.028176599999999996,0,0,0.0594499,0.757316,0,0,2139.36,0,0,1373,0,0,22.1308,0.23411500000000002,0,4365,0,0,0,0,2087,0,0,2899.82,554.265,0,2667,0,1.69766,False,0,0,0,0,2128.74,TWO_PC,0.00788766,1,2123.76,0,0,0,0,0,0,0,0,0.5,0,0,2081.53,1,0.0221828,0,2086,6126,1.0206600000000001,0,0,False,0.773201,2.9973799999999997,0.0172357,24291.62
3774.54,0,4143,0.0112249,406.06699999999995,0.00528663,0,0.006400399999999999,0,142.42600000000002,0,0,0.00850712,0,28,4225.37,0.532561,4143,4099.08,0,0.349145,0,0,0,0.05,0.0021972,3503.73,0.0,1106.02,0,0.118842,170.05,534.43,WAIT_DIE,0.0,0,0,0,4.95668,0,0.00984555,0.00557818,0,0,0,0,0,False,0,0,0,0,0,0,28.3,160.843,5.8601,0,0,0.00915038,5.9063300000000005,0.0240571,0,0,0.0403501,0.497036,0,0,3157.93,1,0,924,0,0,14.234000000000002,0.148056,0,3011,0,0,0,0,1446,0,0,4236.09,613.433,0,1773,0,11.1524,False,0,0,0,0,3149.32,TWO_PC,0.011048899999999999,0,3213.22,0,0,0,0,0,0,0,0,0.5,0,0,3166.31,0,0.012140100000000001,0,1446,4143,0.0,0,0,False,0.845989,0.0,0.0105681,16462.57
